,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
12443,4.499809670330265,4.499809670330265,6.068425588244111,7.795646536334594,-4.499809670230265,5.598421958998375,2.8903717578961645,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12522,9.025936648977904,9.025936648977904,15.20977308873334,17.81483495832278,-9.025936648977904,10.124548937646011,9.025936648977904,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12539,6.4457198193855785,6.4457198193855785,7.352441100243583,9.741556685389908,-6.4457198191855785,7.544332108053688,4.143134726391533,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12544,7.221105098182496,7.221105098182496,7.973844375944687,10.516941964186824,-7.221105099182495,8.319717386850606,4.276666119016055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12565,4.941642422609305,4.941642422609305,6.476972362889683,8.237479288613633,-4.941642422309304,6.040254711277415,2.995732273553992,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12599,5.375278407684165,5.375278407684165,8.060855752934316,9.769727562356604,-5.3752784078841644,6.473890696352275,3.1780538303479453,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12741,5.662960480135945,5.662960480135945,7.375255778009754,8.958797346140276,-5.662960479335946,6.761572768804055,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12759,5.966146739123693,5.966146739123692,7.129297548929372,9.26198360512802,-5.966146739523692,7.064759027791803,4.867534450455583,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
12808,8.030084094267561,8.030084094267563,9.626547576616248,12.424533248940005,-8.030084094367561,9.12869638293567,6.931471805599452,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13005,9.999797232673536,9.999797232673536,11.962726386898444,15.492858676014084,-9.999797232873537,11.098409521341646,7.601901959875166,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13050,6.813444599510896,6.813444599510895,7.685243607975833,10.109281465515226,-6.813444600210896,7.912056888179006,5.204006687076795,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13092,7.569411792450712,7.569411792450712,8.283999304248526,10.86524865845504,-7.569411793350712,8.668024081118821,5.777652323222656,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13098,10.728320673921449,10.728320673921449,12.386792920957154,16.221382117261996,-10.728320674721449,11.826932962589558,8.425735580927402,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13101,4.499809670330265,4.499809670330265,7.860185057472165,8.894258825002703,-4.499809669630265,5.598421958998375,4.499809670330265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13290,7.138866999945524,7.138866999945524,7.90100705199242,10.434703865949851,-7.138866999545524,8.237479288613633,4.430816798843313,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13297,7.416979621381154,7.416979621381154,9.501217335324483,11.811428776053592,-7.416979621681154,8.515591910049263,5.337538079701318,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13307,9.36426245424844,9.36426245424844,10.58885454577711,13.758711608920878,-9.36426245314844,10.462874742916547,6.473890696352274,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13412,9.594786112860271,9.594786112860271,10.62230247984465,13.98923526753271,-9.594786112960271,10.693398401528382,7.397561535524053,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13528,5.318119993844217,5.318119993844217,7.090076835776092,8.613956859848546,-5.318119994444217,6.416732282512327,2.833213344056216,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13529,6.570882962339584,6.570882962339584,7.620705086838262,9.866719828343914,-6.570882963039584,7.669495251007694,3.737669618283368,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13600,6.522092798170152,6.522092798170152,7.473069088032197,9.817929664174482,-6.522092798370152,7.620705086838262,4.912654885736052,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13815,10.599829623992592,10.599829623992592,11.382588963242226,14.99427877866503,-10.599829625392593,11.698441912660702,8.114922974204593,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13895,9.161150127785412,9.161150127785412,10.322197887394314,13.55559928245785,-9.161150127685412,10.25976241645352,6.38856140554563,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
13994,6.733401891837359,6.733401891837359,7.590852123688581,10.029238757841688,-6.733401891037359,7.832014180505469,4.787491742782046,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14047,12.323855681186558,12.323855681186558,14.412745777686004,18.915529413195216,-12.323855680386556,13.422467969854669,10.021270588192513,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14070,5.087596335232384,5.087596335232384,6.915723448631313,8.383433201236713,-5.087596334532384,6.186208623900494,2.8903717578961645,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14096,8.227909837597483,8.227909837597483,8.761550139129644,11.523746703601812,-8.227909837097483,9.326522126265592,5.455321115357702,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14215,10.014313107625012,10.014313107625012,10.954693718806968,14.40876226229745,-10.014313109125013,11.112925396293122,8.222553638396958,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14222,6.684611727667927,6.684611727667927,7.527793987721443,9.980448593672255,-6.684611727667926,7.783224016336037,4.382026634673881,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14247,7.588829878307813,7.588829878307813,8.261526448396468,10.884666744312142,-7.588829879507813,8.687442166975922,5.509388336627977,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14390,9.247057954911345,9.247057954911345,10.363440845928364,13.641507109583785,-9.247057955611345,10.345670243579454,7.301147805856031,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14444,5.777652323222656,5.777652323222656,7.473069088032197,9.073489189226986,-5.7776523243226565,6.876264611890766,2.833213344056216,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14472,7.908387159290043,7.908387159290044,8.505120610181967,11.204224025294373,-7.908387159490042,9.006999447958153,5.605802066295997,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14474,4.31748811353631,4.31748811353631,6.356107660695891,7.61332497954064,-4.31748811303631,5.41610040220442,4.31748811353631,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14552,7.949797216161852,7.949797216161853,9.469622969906265,12.344246370834291,-7.949797215561852,9.048409504829962,6.851184927493742,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14555,13.916188125717715,13.916188125717715,16.575545814132436,21.606474146394486,-13.916188126617715,15.014800414385826,11.431281475929715,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14675,12.309350994983676,12.309350994983676,13.495553196960705,17.802412438324225,-12.309350993983676,13.407963283651783,10.363440845928364,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14818,8.439015410352212,8.439015410352214,8.935903526274421,11.734852276356545,-8.439015410752212,9.53762769902032,5.605802066295997,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14863,5.991464547107983,5.991464547107983,7.075808863978386,9.287301413112312,-5.991464547107981,7.090076835776093,3.6888794541139367,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14913,7.595387278853972,7.595387278853972,8.253227645581772,10.8912241448583,-7.595387279453972,8.693999567522082,4.762173934797756,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14936,6.659293919683638,6.659293919683638,7.534762657037538,9.955130785687968,-6.659293919783638,7.757906208351748,4.356708826689592,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
14988,4.356708826689592,4.356708826689592,6.173786103901936,7.652545692693921,-4.356708827089592,5.455321115357702,1.791759469228055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15096,14.188121841201362,14.188121841201362,16.941871013903327,21.87840786187813,-14.18812184090136,15.28673412986947,11.297750083305196,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15132,9.30710404040849,9.307104040408491,10.471071510120726,13.70155319508093,-9.307104039908491,10.4057163290766,6.473890696352274,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15215,5.886104031450156,5.886104031450156,7.21890970761906,9.181940897454483,-5.886104030650156,6.984716320118266,2.995732273553992,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15233,6.135564891081739,6.135564891081739,7.138866999945524,9.431401757086068,-6.135564890681739,7.234177179749849,4.189654742026425,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15289,9.331318298529084,9.331318298529084,10.412231010097797,13.725767453201524,-9.331318299429086,10.429930587197196,7.1340937211928654,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15301,14.855951213777017,14.855951213777017,17.224276029254266,22.546237234453784,-14.855951213577017,15.954563502445126,12.658726636440797,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15303,7.714231144849085,7.714231144849085,9.466531777336591,12.108680299521524,-7.714231145249085,8.812843433517195,5.075173815233827,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15329,9.21830854162536,9.21830854162536,11.35837470512163,14.71136998496591,-9.21830854252536,10.31692083029347,6.733401891837359,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15373,18.667890760648177,18.667890760648177,22.32424702305656,28.555401358661168,-18.66789076154818,19.766503049316288,15.72345178148174,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15400,6.815639990074331,6.815639990074331,7.74500280351584,10.11147685607866,-6.815639991374331,7.914252278742441,5.42934562895444,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15443,14.81062725758407,14.810627257584072,16.21180454939567,21.402300989592728,-14.810627258384068,15.90923954625218,12.508042164590025,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15444,11.299534205098698,11.299534205098697,12.71481610309184,16.792595648439246,-11.299534205298697,12.398146493766808,9.220092663418862,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15470,6.579251212010101,6.579251212010101,8.419800845407588,10.97370036668254,-6.579251211610101,7.677863500678211,4.787491742782046,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15536,6.858565034791365,6.858565034791365,7.774855766665521,10.154401900795694,-6.858565035391365,7.957177323459475,4.025351690735149,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15540,7.957177323459474,7.957177323459475,8.536995818712418,11.253014189463803,-7.957177324459474,9.055789612127583,5.472270673671474,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15567,7.447751280047908,7.447751280047907,8.11969625295725,10.743588146052236,-7.447751280847908,8.546363568716018,5.049856007249537,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15657,7.822444729489318,7.822444729489318,9.487972108574462,12.216893884161756,-7.822444730189318,8.921057018157427,5.2574953720277815,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15681,7.416979621381154,7.416979621381154,8.114922974204593,10.712816487385483,-7.416979621681154,8.515591910049263,4.852030263919617,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15693,16.342249891354207,16.342249891354204,19.402894038736253,25.131148200699087,-16.342249893154207,17.440862180022318,13.857343241566204,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15717,6.761572768804056,6.761572768804056,7.62657020629066,10.057409634808383,-6.761572768704055,7.860185057472166,3.9889840465642745,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15718,7.432483807917119,7.432483807917119,8.1101268019411,10.728320673921449,-7.432483808517119,8.531096096585228,5.1298987149230735,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15773,8.1886891244442,8.1886891244442,8.72518249495877,11.48452599044853,-8.1886891234442,9.28730141311231,5.41610040220442,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
15851,5.529429087511423,5.529429087511423,6.733401891837359,8.825265953515752,-5.529429087311423,6.628041376179533,3.58351893845611,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16052,6.851184927493743,6.851184927493742,7.677863500678211,10.147021793498071,-6.851184926793742,7.949797216161853,4.90527477843843,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16086,10.268061219268215,10.268061219268215,11.107060276840723,14.662510373940654,-10.268061220068216,11.366673507936325,7.870165946469845,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16102,7.02108396428914,7.02108396428914,7.857093864902492,10.31692083029347,-7.02108396468914,8.11969625295725,5.41164605185504,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16146,7.069874128458572,7.069874128458572,7.843848638152473,10.3657109944629,-7.069874128958572,8.168486417126681,4.584967478670571,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16418,7.832014180505469,7.832014180505469,9.382611592916636,12.226463335177908,-7.832014179805469,8.930626469173578,5.752572638825633,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16482,6.173786103901937,6.173786103901937,7.221105098182496,9.469622969906268,-6.173786103701937,7.272398392570047,4.564348191467836,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16485,11.362288604442767,11.362288604442767,12.770667446155617,16.855350047783315,-11.362288604642767,12.460900893110876,8.589699882202986,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16552,6.356107660695891,6.356107660695891,7.280697195384741,9.65194452670022,-6.356107660795891,7.454719949364001,4.276666119016055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16709,6.639875833826537,6.639875833826536,7.67786350067821,9.935712699830866,-6.639875833626537,7.738488122494647,3.931825632724326,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16754,7.796469243086058,7.796469243086057,8.433376705323127,11.092306109090387,-7.796469243986058,8.895081531754167,5.0238805208462765,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16807,11.387362241994882,11.387362241994882,13.769173382755907,17.97903597400354,-11.387362241994882,12.485974530662991,9.441452092939569,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16839,5.545177444479562,5.545177444479562,6.951772164398911,8.841014310483892,-5.545177444479562,6.643789733147672,3.4657359027997265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16850,8.371010681238156,8.371010681238156,9.706011747970496,12.765459835910594,-8.371010681138154,9.469622969906265,6.761572768804056,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16867,6.579251212010101,6.579251212010101,7.62657020629066,9.87508807801443,-6.579251211610101,7.677863500678211,5.480638923341991,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16885,12.239778177995346,12.239778177995344,14.810006001739817,18.831451910004,-12.239778178895344,13.338390466663457,10.16033663631551,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
16948,3.555348061489413,3.555348061489413,5.768320995793772,6.851184927493742,-3.555348061189413,4.653960350157523,1.6094379124341005,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17023,6.684611727667927,6.684611727667927,8.712759974960212,11.079060882340366,-6.684611727667927,7.783224016336037,5.075173815233827,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17086,6.356107660695891,6.356107660695891,7.375255778009754,9.65194452670022,-6.356107660795891,7.454719949364001,4.158883083359672,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17231,8.63817111796914,8.63817111796914,10.00676590198963,13.03262027264158,-8.63817111916914,9.73678340663725,7.539558829301031,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17239,9.572480355345974,9.572480355345974,10.586584397242571,13.966929510018412,-9.572480356445974,10.671092644014085,7.62657020629066,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17240,4.852030263919617,4.852030263919617,6.728628613084702,8.147867129923947,-4.852030263919617,5.950642552587727,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17289,15.004329114518532,15.004329114518534,17.451014551486335,22.694615135195303,-15.004329115418534,16.10294140318664,13.61803475339864,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17332,8.804475183846678,8.804475183846678,10.271596874100524,13.198924338519117,-8.804475184846678,9.903087472514787,8.111328003286733,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17409,8.438149984075785,8.438149984075785,11.05089000537367,13.931211427416333,-8.438149983375784,9.536762272743896,6.040254711277414,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17505,8.227909837597483,8.227909837597483,8.761550139129644,11.523746703601812,-8.227909837097483,9.326522126265592,5.337538079701318,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17524,6.1224928095143865,6.1224928095143865,9.824444345195674,11.615554252854931,-6.1224928105143865,7.221105098182496,6.1224928095143865,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17672,6.802394763324311,6.802394763324311,7.688913336864795,10.09823162932864,-6.80239476252431,7.901007051992421,4.499809670330265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17768,6.396929655216147,6.396929655216147,7.327123292259293,9.692766521220475,-6.396929655016146,7.495541943884257,4.094344562222101,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
17798,11.693645740397208,11.693645740397208,14.083091958709051,18.285319472405867,-11.693645740897209,12.792258029065318,11.000498559837265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18069,10.200921916430588,10.200921916430588,11.077207313691044,14.595371071103026,-10.200921915930588,11.299534205098697,8.121480374750751,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18268,8.895081531754167,8.895081531754167,10.14289807631421,13.289530686426604,-8.895081533054167,9.993693820422276,6.815639990074331,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18295,11.59088600643944,11.59088600643944,14.005800284407409,18.1825597384481,-11.59088600643944,12.68949829510755,9.19299073364107,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18301,7.367708572374371,7.36770857237437,8.081475040137052,10.6635454383787,-7.367708571674372,8.466320861042481,4.477336814478207,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18351,9.793672686528922,9.793672686528922,10.740496953482564,14.188121841201362,-9.79367268692892,10.89228497519703,7.491087593534875,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18382,6.4457198193855785,6.4457198193855785,7.397561535524052,9.741556685389908,-6.4457198198855785,7.544332108053688,3.80666248977032,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18419,5.545177444479562,5.545177444479562,6.951772164398911,8.841014310483892,-5.545177444479562,6.643789733147672,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18431,7.969011781106478,7.969011781106478,9.680344001221917,12.363460935778916,-7.969011781506478,9.067624069774588,7.275864600546533,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18454,11.836746584037884,11.836746584037884,13.22313859663971,17.32980802737843,-11.836746582737884,12.935358872705992,10.450452222917992,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18491,4.158883083359672,4.158883083359672,6.182084906716632,7.4547199493640015,-4.158883083359672,5.2574953720277815,4.158883083359672,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18546,8.542860938164816,8.542860938164816,9.970398257818754,12.937310092837253,-8.542860938464816,9.641473226832924,5.834810737062606,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18582,9.789758787207784,9.789758787207784,10.798758917186207,14.184207941880224,-9.789758787307784,10.888371075875892,7.150701457592526,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18636,6.79794041297493,6.79794041297493,8.786456678344,11.19238956764737,-6.79794041337493,7.89655270164304,5.41164605185504,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18653,4.941642422609304,4.941642422609304,6.522092798170152,8.237479288613633,-4.941642423009304,6.040254711277414,4.248495242049359,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18801,4.276666119016055,4.276666119016055,6.1092475827643655,7.572502985020383,-4.276666119516055,5.375278407684165,3.58351893845611,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18897,6.579251212010101,6.579251212010101,7.544332108053688,9.87508807801443,-6.579251211910101,7.677863500678211,5.19295685089021,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
18984,9.18008732880516,9.18008732880516,10.25976241645352,13.5745364834776,-9.18008732910516,10.27869961747327,6.782192056006791,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19006,5.940171252720431,5.940171252720431,7.116394144093465,9.236008118724762,-5.940171253620431,7.038783541388541,2.995732273553991,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19085,6.327936783729195,6.327936783729195,7.310550158534422,9.623773649733524,-6.327936784129195,7.426549072397305,4.718498871295094,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19152,11.001699761182898,11.001699761182898,11.706681399389849,15.396148915855337,-11.001699761382898,12.100312049851008,8.111328003286733,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19184,6.091309882077699,6.091309882077699,7.377758908227872,9.387146748082028,-6.091309882577699,7.189922170745809,3.258096538021482,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19224,7.506591780070842,7.506591780070842,9.249561085129464,11.901040934743278,-7.50659178007084,8.605204068738951,4.941642422609305,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19289,6.234410725718372,6.234410725718371,7.272398392570047,9.5302475917227,-6.234410725718372,7.333023014386482,4.624972813284272,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19292,10.818177003043308,10.81817700304331,12.38939370265721,16.31123844638386,-10.818177003743308,11.916789291711416,8.738735461363472,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19302,14.739531335900338,14.739531335900338,16.22707202152646,21.331205067909,-14.739531336800338,15.838143624568447,13.13009342346624,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19304,7.669495251007694,7.669495251007694,8.34283980427146,10.965332117012023,-7.669495250107694,8.768107539675803,4.836281906951478,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19321,6.29156913955832,6.29156913955832,7.401231264413015,9.58740600556265,-6.29156913885832,7.39018142822643,5.19295685089021,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19386,9.06230429314878,9.06230429314878,10.172751039463892,13.456753447821216,-9.06230429334878,10.160916581816888,7.116394144093466,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19401,9.906682443432649,9.906682443432649,10.836045256874156,14.301131598105089,-9.906682444832647,11.005294732100756,7.508787170634276,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19414,7.834788107388194,7.834788107388194,8.484669999710679,11.130624973392525,-7.834788108888194,8.933400396056303,4.890349128221754,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19423,16.047020613267044,16.047020613267044,18.04048330257144,23.737306633943813,-16.047020612467044,17.145632901935155,14.437582700832944,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19509,6.12029741895095,6.12029741895095,7.154615356913663,9.416134284955278,-6.12029741895095,7.21890970761906,4.174387269895637,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19552,6.962243464266207,6.962243464266208,9.93207500938804,12.455304907606754,-6.962243464466207,8.060855752934316,4.564348191467836,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19606,10.048453322786314,10.048453322786314,10.954309177367888,14.442902477458754,-10.048453323186314,11.147065611454424,7.215239978730097,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19688,3.58351893845611,3.58351893845611,5.529429087511423,6.87935580446044,-3.58351893865611,4.68213122712422,2.19722457733622,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19689,7.167037876912221,7.16703787691222,10.07575877347658,12.660099320252767,-7.16703787721222,8.26565016558033,6.068425588244111,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19701,10.268130666124035,10.268130666124035,13.00476832407816,16.859804398132695,-10.268130665424035,11.366742954792146,8.881836305004146,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19754,6.0112671744041615,6.0112671744041615,8.571681376700306,10.4057163290766,-6.0112671747041615,7.109879463072272,4.912654885736052,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19820,6.779921907472252,6.779921907472252,7.601901959875166,10.07575877347658,-6.779921907572252,7.878534196140362,4.700480365792417,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19830,6.761572768804056,6.761572768804056,7.62657020629066,10.057409634808383,-6.761572768704054,7.860185057472166,4.969813299576001,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19862,11.585432155756976,11.585432155756976,13.22190097271936,17.078493599097524,-11.585432155656976,12.684044444425083,10.89228497519703,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19882,7.038783541388541,7.038783541388542,8.977146484808472,11.43323269606098,-7.038783542088541,8.13739583005665,6.345636360828595,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19927,2.833213344056216,2.833213344056216,5.768320995793772,6.129050210060545,-2.833213344256216,3.931825632724326,2.833213344056216,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19932,5.662960480135945,5.662960480135945,6.897704943128636,8.958797346140276,-5.662960480635945,6.761572768804055,3.1780538303479453,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
19966,7.321188556739479,7.321188556739479,8.026170194946427,10.617025422743808,-7.321188557639477,8.419800845407588,4.836281906951478,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
20125,10.596984671860362,10.59698467186036,11.39306026310952,14.991433826532798,-10.596984672360362,11.695596960528473,7.652545692693921,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
20189,8.119696252957251,8.119696252957251,9.462654300590174,12.51414540762969,-8.11969625245725,9.21830854162536,5.817111159963204,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
20199,5.817111159963204,5.817111159963204,8.283999304248526,10.211560314635644,-5.817111159463204,6.915723448631314,4.025351690735149,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
20536,8.783855896643942,8.783855896643942,10.047587896509883,13.178305051316382,-8.783855897243942,9.882468185312051,7.397561535524052,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
20562,6.551080335043404,6.551080335043404,7.477604243197589,9.846917201047734,-6.551080335443404,7.649692623711514,4.941642422609304,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
