,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
12802,11,11,11,11,11,12,10
12803,5,5,5,5,5,6,4
12804,10,10,10,10,10,11,9
12805,14,14,14,14,14,15,13
12806,3,3,3,3,3,4,2
12807,7,7,7,7,7,8,6
12808,5,5,5,5,5,6,4
12809,9,9,9,9,9,10,8
12810,14,14,14,14,14,15,13
12811,8,8,8,8,8,9,7
12812,3,3,3,3,3,4,2
12813,13,13,13,13,13,14,12
12814,5,5,5,5,5,6,4
12815,6,6,6,6,6,7,5
12816,6,6,6,6,6,7,5
12817,14,14,14,14,14,15,13
12818,6,6,6,6,6,7,5
12819,4,4,4,4,4,5,3
12820,14,14,14,14,14,15,13
12821,13,13,13,13,13,14,12
12822,14,14,14,14,14,15,13
12823,13,13,13,13,13,14,12
12824,7,7,7,7,7,8,6
12825,9,9,9,9,9,10,8
12826,14,14,14,14,14,15,13
12827,7,7,7,7,7,8,6
12828,13,13,13,13,13,14,12
12829,7,7,7,7,7,8,6
12830,6,6,6,6,6,7,5
12831,10,10,10,10,10,11,9
12832,3,3,3,3,3,4,2
12833,10,10,10,10,10,11,9
12834,11,11,11,11,11,12,10
12835,6,6,6,6,6,7,5
12836,11,11,11,11,11,12,10
12837,13,13,13,13,13,14,12
12838,13,13,13,13,13,14,12
12839,14,14,14,14,14,15,13
12840,3,3,3,3,3,4,2
12841,7,7,7,7,7,8,6
12842,12,12,12,12,12,13,11
12843,7,7,7,7,7,8,6
12844,13,13,13,13,13,14,12
12845,8,8,8,8,8,9,7
12846,12,12,12,12,12,13,11
12847,6,6,6,6,6,7,5
12848,7,7,7,7,7,8,6
12849,11,11,11,11,11,12,10
12850,5,5,5,5,5,6,4
12851,11,11,11,11,11,12,10
12852,9,9,9,9,9,10,8
12853,6,6,6,6,6,7,5
12854,12,12,12,12,12,13,11
12855,10,10,10,10,10,11,9
12856,8,8,8,8,8,9,7
12857,7,7,7,7,7,8,6
12858,3,3,3,3,3,4,2
12859,9,9,9,9,9,10,8
12860,8,8,8,8,8,9,7
12861,8,8,8,8,8,9,7
12862,5,5,5,5,5,6,4
12863,14,14,14,14,14,15,13
12864,4,4,4,4,4,5,3
12865,8,8,8,8,8,9,7
12866,14,14,14,14,14,15,13
12867,5,5,5,5,5,6,4
12868,14,14,14,14,14,15,13
12869,13,13,13,13,13,14,12
12870,11,11,11,11,11,12,10
12871,5,5,5,5,5,6,4
12872,13,13,13,13,13,14,12
12873,4,4,4,4,4,5,3
12874,4,4,4,4,4,5,3
12875,14,14,14,14,14,15,13
12876,11,11,11,11,11,12,10
12877,5,5,5,5,5,6,4
12878,7,7,7,7,7,8,6
12879,8,8,8,8,8,9,7
12880,13,13,13,13,13,14,12
12881,7,7,7,7,7,8,6
12882,13,13,13,13,13,14,12
12883,11,11,11,11,11,12,10
12884,14,14,14,14,14,15,13
12885,14,14,14,14,14,15,13
12886,4,4,4,4,4,5,3
12887,9,9,9,9,9,10,8
12888,10,10,10,10,10,11,9
12889,4,4,4,4,4,5,3
12890,10,10,10,10,10,11,9
12891,9,9,9,9,9,10,8
12892,9,9,9,9,9,10,8
12893,4,4,4,4,4,5,3
12894,13,13,13,13,13,14,12
12895,5,5,5,5,5,6,4
12896,11,11,11,11,11,12,10
12897,8,8,8,8,8,9,7
12898,12,12,12,12,12,13,11
12899,8,8,8,8,8,9,7
12900,7,7,7,7,7,8,6
12901,6,6,6,6,6,7,5
12902,4,4,4,4,4,5,3
12903,14,14,14,14,14,15,13
12904,14,14,14,14,14,15,13
12905,11,11,11,11,11,12,10
12906,5,5,5,5,5,6,4
12907,13,13,13,13,13,14,12
12908,5,5,5,5,5,6,4
12909,13,13,13,13,13,14,12
12910,12,12,12,12,12,13,11
12911,8,8,8,8,8,9,7
12912,4,4,4,4,4,5,3
12913,12,12,12,12,12,13,11
12914,8,8,8,8,8,9,7
12915,12,12,12,12,12,13,11
12916,8,8,8,8,8,9,7
12917,8,8,8,8,8,9,7
12918,11,11,11,11,11,12,10
12919,11,11,11,11,11,12,10
12920,3,3,3,3,3,4,2
12921,10,10,10,10,10,11,9
12922,14,14,14,14,14,15,13
12923,12,12,12,12,12,13,11
12924,13,13,13,13,13,14,12
12925,6,6,6,6,6,7,5
12926,3,3,3,3,3,4,2
12927,11,11,11,11,11,12,10
12928,8,8,8,8,8,9,7
12929,14,14,14,14,14,15,13
12930,10,10,10,10,10,11,9
12931,8,8,8,8,8,9,7
12932,6,6,6,6,6,7,5
12933,14,14,14,14,14,15,13
12934,13,13,13,13,13,14,12
12935,6,6,6,6,6,7,5
12936,5,5,5,5,5,6,4
12937,7,7,7,7,7,8,6
12938,7,7,7,7,7,8,6
12939,9,9,9,9,9,10,8
12940,12,12,12,12,12,13,11
12941,6,6,6,6,6,7,5
12942,14,14,14,14,14,15,13
12943,11,11,11,11,11,12,10
12944,9,9,9,9,9,10,8
12945,9,9,9,9,9,10,8
12946,4,4,4,4,4,5,3
12947,3,3,3,3,3,4,2
12948,14,14,14,14,14,15,13
12949,6,6,6,6,6,7,5
12950,13,13,13,13,13,14,12
12951,10,10,10,10,10,11,9
12952,12,12,12,12,12,13,11
12953,7,7,7,7,7,8,6
12954,10,10,10,10,10,11,9
12955,8,8,8,8,8,9,7
12956,8,8,8,8,8,9,7
12957,9,9,9,9,9,10,8
12958,6,6,6,6,6,7,5
12959,7,7,7,7,7,8,6
12960,5,5,5,5,5,6,4
12961,13,13,13,13,13,14,12
12962,6,6,6,6,6,7,5
12963,13,13,13,13,13,14,12
12964,3,3,3,3,3,4,2
12965,5,5,5,5,5,6,4
12966,12,12,12,12,12,13,11
12967,12,12,12,12,12,13,11
12968,10,10,10,10,10,11,9
12969,12,12,12,12,12,13,11
12970,5,5,5,5,5,6,4
12971,11,11,11,11,11,12,10
12972,4,4,4,4,4,5,3
12973,12,12,12,12,12,13,11
12974,6,6,6,6,6,7,5
12975,8,8,8,8,8,9,7
12976,14,14,14,14,14,15,13
12977,3,3,3,3,3,4,2
12978,11,11,11,11,11,12,10
12979,13,13,13,13,13,14,12
12980,10,10,10,10,10,11,9
12981,9,9,9,9,9,10,8
12982,11,11,11,11,11,12,10
12983,13,13,13,13,13,14,12
12984,11,11,11,11,11,12,10
12985,14,14,14,14,14,15,13
12986,3,3,3,3,3,4,2
12987,8,8,8,8,8,9,7
12988,6,6,6,6,6,7,5
12989,14,14,14,14,14,15,13
12990,9,9,9,9,9,10,8
12991,9,9,9,9,9,10,8
12992,9,9,9,9,9,10,8
12993,12,12,12,12,12,13,11
12994,5,5,5,5,5,6,4
12995,12,12,12,12,12,13,11
12996,10,10,10,10,10,11,9
12997,8,8,8,8,8,9,7
12998,10,10,10,10,10,11,9
12999,10,10,10,10,10,11,9
13000,12,12,12,12,12,13,11
13001,9,9,9,9,9,10,8
13002,6,6,6,6,6,7,5
13003,13,13,13,13,13,14,12
13004,10,10,10,10,10,11,9
13005,6,6,6,6,6,7,5
13006,12,12,12,12,12,13,11
13007,5,5,5,5,5,6,4
13008,11,11,11,11,11,12,10
13009,6,6,6,6,6,7,5
13010,6,6,6,6,6,7,5
13011,12,12,12,12,12,13,11
13012,4,4,4,4,4,5,3
13013,12,12,12,12,12,13,11
13014,5,5,5,5,5,6,4
13015,12,12,12,12,12,13,11
13016,8,8,8,8,8,9,7
13017,7,7,7,7,7,8,6
13018,11,11,11,11,11,12,10
13019,5,5,5,5,5,6,4
13020,11,11,11,11,11,12,10
13021,8,8,8,8,8,9,7
13022,6,6,6,6,6,7,5
13023,8,8,8,8,8,9,7
13024,3,3,3,3,3,4,2
13025,13,13,13,13,13,14,12
13026,11,11,11,11,11,12,10
13027,3,3,3,3,3,4,2
13028,5,5,5,5,5,6,4
13029,3,3,3,3,3,4,2
13030,9,9,9,9,9,10,8
13031,4,4,4,4,4,5,3
13032,13,13,13,13,13,14,12
13033,7,7,7,7,7,8,6
13034,8,8,8,8,8,9,7
13035,11,11,11,11,11,12,10
13036,10,10,10,10,10,11,9
13037,4,4,4,4,4,5,3
13038,7,7,7,7,7,8,6
13039,6,6,6,6,6,7,5
13040,7,7,7,7,7,8,6
13041,4,4,4,4,4,5,3
13042,8,8,8,8,8,9,7
13043,3,3,3,3,3,4,2
13044,14,14,14,14,14,15,13
13045,9,9,9,9,9,10,8
13046,10,10,10,10,10,11,9
13047,8,8,8,8,8,9,7
13048,8,8,8,8,8,9,7
13049,8,8,8,8,8,9,7
13050,6,6,6,6,6,7,5
13051,13,13,13,13,13,14,12
13052,10,10,10,10,10,11,9
13053,10,10,10,10,10,11,9
13054,12,12,12,12,12,13,11
13055,8,8,8,8,8,9,7
13056,12,12,12,12,12,13,11
13057,13,13,13,13,13,14,12
13058,4,4,4,4,4,5,3
13059,4,4,4,4,4,5,3
13060,7,7,7,7,7,8,6
13061,4,4,4,4,4,5,3
13062,12,12,12,12,12,13,11
13063,12,12,12,12,12,13,11
13064,3,3,3,3,3,4,2
13065,11,11,11,11,11,12,10
13066,3,3,3,3,3,4,2
13067,6,6,6,6,6,7,5
13068,5,5,5,5,5,6,4
13069,11,11,11,11,11,12,10
13070,13,13,13,13,13,14,12
13071,10,10,10,10,10,11,9
13072,6,6,6,6,6,7,5
13073,11,11,11,11,11,12,10
13074,13,13,13,13,13,14,12
13075,10,10,10,10,10,11,9
13076,13,13,13,13,13,14,12
13077,9,9,9,9,9,10,8
13078,8,8,8,8,8,9,7
13079,5,5,5,5,5,6,4
13080,5,5,5,5,5,6,4
13081,11,11,11,11,11,12,10
13082,6,6,6,6,6,7,5
13083,12,12,12,12,12,13,11
13084,3,3,3,3,3,4,2
13085,6,6,6,6,6,7,5
13086,12,12,12,12,12,13,11
13087,14,14,14,14,14,15,13
13088,5,5,5,5,5,6,4
13089,8,8,8,8,8,9,7
13090,4,4,4,4,4,5,3
13091,3,3,3,3,3,4,2
13092,7,7,7,7,7,8,6
13093,11,11,11,11,11,12,10
13094,4,4,4,4,4,5,3
13095,8,8,8,8,8,9,7
13096,10,10,10,10,10,11,9
13097,12,12,12,12,12,13,11
13098,5,5,5,5,5,6,4
13099,14,14,14,14,14,15,13
13100,12,12,12,12,12,13,11
13101,7,7,7,7,7,8,6
13102,3,3,3,3,3,4,2
13103,7,7,7,7,7,8,6
13104,12,12,12,12,12,13,11
13105,9,9,9,9,9,10,8
13106,12,12,12,12,12,13,11
13107,13,13,13,13,13,14,12
13108,8,8,8,8,8,9,7
13109,3,3,3,3,3,4,2
13110,10,10,10,10,10,11,9
13111,4,4,4,4,4,5,3
13112,14,14,14,14,14,15,13
13113,7,7,7,7,7,8,6
13114,11,11,11,11,11,12,10
13115,11,11,11,11,11,12,10
13116,6,6,6,6,6,7,5
13117,13,13,13,13,13,14,12
13118,9,9,9,9,9,10,8
13119,6,6,6,6,6,7,5
13120,5,5,5,5,5,6,4
13121,7,7,7,7,7,8,6
13122,10,10,10,10,10,11,9
13123,7,7,7,7,7,8,6
13124,9,9,9,9,9,10,8
13125,9,9,9,9,9,10,8
13126,9,9,9,9,9,10,8
13127,11,11,11,11,11,12,10
13128,4,4,4,4,4,5,3
13129,4,4,4,4,4,5,3
13130,3,3,3,3,3,4,2
13131,13,13,13,13,13,14,12
13132,11,11,11,11,11,12,10
13133,3,3,3,3,3,4,2
13134,12,12,12,12,12,13,11
13135,13,13,13,13,13,14,12
13136,8,8,8,8,8,9,7
13137,9,9,9,9,9,10,8
13138,10,10,10,10,10,11,9
13139,5,5,5,5,5,6,4
13140,13,13,13,13,13,14,12
13141,11,11,11,11,11,12,10
13142,11,11,11,11,11,12,10
13143,3,3,3,3,3,4,2
13144,4,4,4,4,4,5,3
13145,3,3,3,3,3,4,2
13146,4,4,4,4,4,5,3
13147,14,14,14,14,14,15,13
13148,7,7,7,7,7,8,6
13149,5,5,5,5,5,6,4
13150,8,8,8,8,8,9,7
13151,6,6,6,6,6,7,5
13152,8,8,8,8,8,9,7
13153,11,11,11,11,11,12,10
13154,7,7,7,7,7,8,6
13155,5,5,5,5,5,6,4
13156,5,5,5,5,5,6,4
13157,8,8,8,8,8,9,7
13158,4,4,4,4,4,5,3
13159,7,7,7,7,7,8,6
13160,5,5,5,5,5,6,4
13161,6,6,6,6,6,7,5
13162,3,3,3,3,3,4,2
13163,4,4,4,4,4,5,3
13164,7,7,7,7,7,8,6
13165,8,8,8,8,8,9,7
13166,8,8,8,8,8,9,7
13167,7,7,7,7,7,8,6
13168,3,3,3,3,3,4,2
13169,8,8,8,8,8,9,7
13170,12,12,12,12,12,13,11
13171,4,4,4,4,4,5,3
13172,4,4,4,4,4,5,3
13173,12,12,12,12,12,13,11
13174,10,10,10,10,10,11,9
13175,4,4,4,4,4,5,3
13176,8,8,8,8,8,9,7
13177,6,6,6,6,6,7,5
13178,4,4,4,4,4,5,3
13179,11,11,11,11,11,12,10
13180,8,8,8,8,8,9,7
13181,10,10,10,10,10,11,9
13182,3,3,3,3,3,4,2
13183,7,7,7,7,7,8,6
13184,9,9,9,9,9,10,8
13185,10,10,10,10,10,11,9
13186,7,7,7,7,7,8,6
13187,5,5,5,5,5,6,4
13188,12,12,12,12,12,13,11
13189,5,5,5,5,5,6,4
13190,13,13,13,13,13,14,12
13191,5,5,5,5,5,6,4
13192,6,6,6,6,6,7,5
13193,9,9,9,9,9,10,8
13194,8,8,8,8,8,9,7
13195,8,8,8,8,8,9,7
13196,9,9,9,9,9,10,8
13197,3,3,3,3,3,4,2
13198,5,5,5,5,5,6,4
13199,6,6,6,6,6,7,5
13200,9,9,9,9,9,10,8
13201,14,14,14,14,14,15,13
13202,9,9,9,9,9,10,8
13203,5,5,5,5,5,6,4
13204,4,4,4,4,4,5,3
13205,7,7,7,7,7,8,6
13206,3,3,3,3,3,4,2
13207,5,5,5,5,5,6,4
13208,3,3,3,3,3,4,2
13209,3,3,3,3,3,4,2
13210,7,7,7,7,7,8,6
13211,12,12,12,12,12,13,11
13212,8,8,8,8,8,9,7
13213,9,9,9,9,9,10,8
13214,4,4,4,4,4,5,3
13215,5,5,5,5,5,6,4
13216,5,5,5,5,5,6,4
13217,6,6,6,6,6,7,5
13218,7,7,7,7,7,8,6
13219,10,10,10,10,10,11,9
13220,10,10,10,10,10,11,9
13221,10,10,10,10,10,11,9
13222,4,4,4,4,4,5,3
13223,8,8,8,8,8,9,7
13224,9,9,9,9,9,10,8
13225,11,11,11,11,11,12,10
13226,12,12,12,12,12,13,11
13227,14,14,14,14,14,15,13
13228,6,6,6,6,6,7,5
13229,4,4,4,4,4,5,3
13230,13,13,13,13,13,14,12
13231,4,4,4,4,4,5,3
13232,13,13,13,13,13,14,12
13233,13,13,13,13,13,14,12
13234,14,14,14,14,14,15,13
13235,13,13,13,13,13,14,12
13236,13,13,13,13,13,14,12
13237,4,4,4,4,4,5,3
13238,3,3,3,3,3,4,2
13239,5,5,5,5,5,6,4
13240,9,9,9,9,9,10,8
13241,14,14,14,14,14,15,13
13242,14,14,14,14,14,15,13
13243,12,12,12,12,12,13,11
13244,12,12,12,12,12,13,11
13245,10,10,10,10,10,11,9
13246,10,10,10,10,10,11,9
13247,10,10,10,10,10,11,9
13248,12,12,12,12,12,13,11
13249,11,11,11,11,11,12,10
13250,10,10,10,10,10,11,9
13251,4,4,4,4,4,5,3
13252,10,10,10,10,10,11,9
13253,7,7,7,7,7,8,6
13254,5,5,5,5,5,6,4
13255,6,6,6,6,6,7,5
13256,8,8,8,8,8,9,7
13257,3,3,3,3,3,4,2
13258,13,13,13,13,13,14,12
13259,8,8,8,8,8,9,7
13260,14,14,14,14,14,15,13
13261,6,6,6,6,6,7,5
13262,10,10,10,10,10,11,9
13263,9,9,9,9,9,10,8
13264,5,5,5,5,5,6,4
13265,8,8,8,8,8,9,7
13266,3,3,3,3,3,4,2
13267,14,14,14,14,14,15,13
13268,7,7,7,7,7,8,6
13269,13,13,13,13,13,14,12
13270,9,9,9,9,9,10,8
13271,14,14,14,14,14,15,13
13272,3,3,3,3,3,4,2
13273,14,14,14,14,14,15,13
13274,3,3,3,3,3,4,2
13275,9,9,9,9,9,10,8
13276,13,13,13,13,13,14,12
13277,7,7,7,7,7,8,6
13278,6,6,6,6,6,7,5
13279,4,4,4,4,4,5,3
13280,5,5,5,5,5,6,4
13281,11,11,11,11,11,12,10
13282,9,9,9,9,9,10,8
13283,14,14,14,14,14,15,13
13284,3,3,3,3,3,4,2
13285,11,11,11,11,11,12,10
13286,7,7,7,7,7,8,6
13287,12,12,12,12,12,13,11
13288,8,8,8,8,8,9,7
13289,11,11,11,11,11,12,10
13290,10,10,10,10,10,11,9
13291,11,11,11,11,11,12,10
13292,6,6,6,6,6,7,5
13293,4,4,4,4,4,5,3
13294,12,12,12,12,12,13,11
13295,3,3,3,3,3,4,2
13296,10,10,10,10,10,11,9
13297,14,14,14,14,14,15,13
13298,3,3,3,3,3,4,2
13299,14,14,14,14,14,15,13
13300,3,3,3,3,3,4,2
13301,10,10,10,10,10,11,9
13302,11,11,11,11,11,12,10
13303,11,11,11,11,11,12,10
13304,11,11,11,11,11,12,10
13305,12,12,12,12,12,13,11
13306,14,14,14,14,14,15,13
13307,12,12,12,12,12,13,11
13308,7,7,7,7,7,8,6
13309,12,12,12,12,12,13,11
13310,9,9,9,9,9,10,8
13311,13,13,13,13,13,14,12
13312,13,13,13,13,13,14,12
13313,8,8,8,8,8,9,7
13314,5,5,5,5,5,6,4
13315,14,14,14,14,14,15,13
13316,7,7,7,7,7,8,6
13317,12,12,12,12,12,13,11
13318,9,9,9,9,9,10,8
13319,12,12,12,12,12,13,11
13320,3,3,3,3,3,4,2
13321,8,8,8,8,8,9,7
13322,6,6,6,6,6,7,5
13323,6,6,6,6,6,7,5
13324,10,10,10,10,10,11,9
13325,13,13,13,13,13,14,12
13326,10,10,10,10,10,11,9
13327,11,11,11,11,11,12,10
13328,7,7,7,7,7,8,6
13329,8,8,8,8,8,9,7
13330,14,14,14,14,14,15,13
13331,4,4,4,4,4,5,3
13332,10,10,10,10,10,11,9
13333,14,14,14,14,14,15,13
13334,14,14,14,14,14,15,13
13335,8,8,8,8,8,9,7
13336,10,10,10,10,10,11,9
13337,7,7,7,7,7,8,6
13338,9,9,9,9,9,10,8
13339,12,12,12,12,12,13,11
13340,7,7,7,7,7,8,6
13341,10,10,10,10,10,11,9
13342,9,9,9,9,9,10,8
13343,12,12,12,12,12,13,11
13344,5,5,5,5,5,6,4
13345,12,12,12,12,12,13,11
13346,9,9,9,9,9,10,8
13347,12,12,12,12,12,13,11
13348,3,3,3,3,3,4,2
13349,5,5,5,5,5,6,4
13350,11,11,11,11,11,12,10
13351,4,4,4,4,4,5,3
13352,4,4,4,4,4,5,3
13353,9,9,9,9,9,10,8
13354,7,7,7,7,7,8,6
13355,11,11,11,11,11,12,10
13356,9,9,9,9,9,10,8
13357,9,9,9,9,9,10,8
13358,4,4,4,4,4,5,3
13359,13,13,13,13,13,14,12
13360,7,7,7,7,7,8,6
13361,11,11,11,11,11,12,10
13362,4,4,4,4,4,5,3
13363,5,5,5,5,5,6,4
13364,7,7,7,7,7,8,6
13365,6,6,6,6,6,7,5
13366,3,3,3,3,3,4,2
13367,8,8,8,8,8,9,7
13368,12,12,12,12,12,13,11
13369,4,4,4,4,4,5,3
13370,3,3,3,3,3,4,2
13371,11,11,11,11,11,12,10
13372,6,6,6,6,6,7,5
13373,5,5,5,5,5,6,4
13374,13,13,13,13,13,14,12
13375,10,10,10,10,10,11,9
13376,4,4,4,4,4,5,3
13377,12,12,12,12,12,13,11
13378,8,8,8,8,8,9,7
13379,13,13,13,13,13,14,12
13380,4,4,4,4,4,5,3
13381,5,5,5,5,5,6,4
13382,12,12,12,12,12,13,11
13383,3,3,3,3,3,4,2
13384,14,14,14,14,14,15,13
13385,10,10,10,10,10,11,9
13386,14,14,14,14,14,15,13
13387,3,3,3,3,3,4,2
13388,7,7,7,7,7,8,6
13389,5,5,5,5,5,6,4
13390,13,13,13,13,13,14,12
13391,13,13,13,13,13,14,12
13392,9,9,9,9,9,10,8
13393,7,7,7,7,7,8,6
13394,14,14,14,14,14,15,13
13395,8,8,8,8,8,9,7
13396,6,6,6,6,6,7,5
13397,13,13,13,13,13,14,12
13398,12,12,12,12,12,13,11
13399,6,6,6,6,6,7,5
13400,14,14,14,14,14,15,13
13401,8,8,8,8,8,9,7
13402,13,13,13,13,13,14,12
13403,11,11,11,11,11,12,10
13404,11,11,11,11,11,12,10
13405,14,14,14,14,14,15,13
13406,3,3,3,3,3,4,2
13407,8,8,8,8,8,9,7
13408,8,8,8,8,8,9,7
13409,8,8,8,8,8,9,7
13410,14,14,14,14,14,15,13
13411,14,14,14,14,14,15,13
13412,7,7,7,7,7,8,6
13413,5,5,5,5,5,6,4
13414,4,4,4,4,4,5,3
13415,6,6,6,6,6,7,5
13416,5,5,5,5,5,6,4
13417,5,5,5,5,5,6,4
13418,3,3,3,3,3,4,2
13419,13,13,13,13,13,14,12
13420,5,5,5,5,5,6,4
13421,13,13,13,13,13,14,12
13422,13,13,13,13,13,14,12
13423,13,13,13,13,13,14,12
13424,4,4,4,4,4,5,3
13425,14,14,14,14,14,15,13
13426,13,13,13,13,13,14,12
13427,5,5,5,5,5,6,4
13428,6,6,6,6,6,7,5
13429,8,8,8,8,8,9,7
13430,3,3,3,3,3,4,2
13431,11,11,11,11,11,12,10
13432,10,10,10,10,10,11,9
13433,3,3,3,3,3,4,2
13434,13,13,13,13,13,14,12
13435,13,13,13,13,13,14,12
13436,5,5,5,5,5,6,4
13437,6,6,6,6,6,7,5
13438,10,10,10,10,10,11,9
13439,13,13,13,13,13,14,12
13440,4,4,4,4,4,5,3
13441,4,4,4,4,4,5,3
13442,3,3,3,3,3,4,2
13443,11,11,11,11,11,12,10
13444,11,11,11,11,11,12,10
13445,10,10,10,10,10,11,9
13446,13,13,13,13,13,14,12
13447,14,14,14,14,14,15,13
13448,4,4,4,4,4,5,3
13449,7,7,7,7,7,8,6
13450,4,4,4,4,4,5,3
13451,4,4,4,4,4,5,3
13452,12,12,12,12,12,13,11
13453,7,7,7,7,7,8,6
13454,10,10,10,10,10,11,9
13455,13,13,13,13,13,14,12
13456,7,7,7,7,7,8,6
13457,4,4,4,4,4,5,3
13458,14,14,14,14,14,15,13
13459,14,14,14,14,14,15,13
13460,11,11,11,11,11,12,10
13461,13,13,13,13,13,14,12
13462,8,8,8,8,8,9,7
13463,4,4,4,4,4,5,3
13464,3,3,3,3,3,4,2
13465,6,6,6,6,6,7,5
13466,7,7,7,7,7,8,6
13467,6,6,6,6,6,7,5
13468,11,11,11,11,11,12,10
13469,9,9,9,9,9,10,8
13470,10,10,10,10,10,11,9
13471,10,10,10,10,10,11,9
13472,4,4,4,4,4,5,3
13473,7,7,7,7,7,8,6
13474,12,12,12,12,12,13,11
13475,5,5,5,5,5,6,4
13476,11,11,11,11,11,12,10
13477,12,12,12,12,12,13,11
13478,11,11,11,11,11,12,10
13479,8,8,8,8,8,9,7
13480,8,8,8,8,8,9,7
13481,8,8,8,8,8,9,7
13482,14,14,14,14,14,15,13
13483,12,12,12,12,12,13,11
13484,12,12,12,12,12,13,11
13485,9,9,9,9,9,10,8
13486,13,13,13,13,13,14,12
13487,6,6,6,6,6,7,5
13488,13,13,13,13,13,14,12
13489,4,4,4,4,4,5,3
13490,7,7,7,7,7,8,6
13491,12,12,12,12,12,13,11
13492,3,3,3,3,3,4,2
13493,5,5,5,5,5,6,4
13494,10,10,10,10,10,11,9
13495,7,7,7,7,7,8,6
13496,12,12,12,12,12,13,11
13497,8,8,8,8,8,9,7
13498,5,5,5,5,5,6,4
13499,11,11,11,11,11,12,10
13500,9,9,9,9,9,10,8
13501,7,7,7,7,7,8,6
13502,6,6,6,6,6,7,5
13503,11,11,11,11,11,12,10
13504,7,7,7,7,7,8,6
13505,3,3,3,3,3,4,2
13506,5,5,5,5,5,6,4
13507,6,6,6,6,6,7,5
13508,7,7,7,7,7,8,6
13509,6,6,6,6,6,7,5
13510,6,6,6,6,6,7,5
13511,7,7,7,7,7,8,6
13512,3,3,3,3,3,4,2
13513,3,3,3,3,3,4,2
13514,6,6,6,6,6,7,5
13515,9,9,9,9,9,10,8
13516,12,12,12,12,12,13,11
13517,7,7,7,7,7,8,6
13518,9,9,9,9,9,10,8
13519,8,8,8,8,8,9,7
13520,8,8,8,8,8,9,7
13521,14,14,14,14,14,15,13
13522,10,10,10,10,10,11,9
13523,12,12,12,12,12,13,11
13524,14,14,14,14,14,15,13
13525,5,5,5,5,5,6,4
13526,6,6,6,6,6,7,5
13527,14,14,14,14,14,15,13
13528,13,13,13,13,13,14,12
13529,3,3,3,3,3,4,2
13530,12,12,12,12,12,13,11
13531,12,12,12,12,12,13,11
13532,7,7,7,7,7,8,6
13533,13,13,13,13,13,14,12
13534,14,14,14,14,14,15,13
13535,7,7,7,7,7,8,6
13536,6,6,6,6,6,7,5
13537,11,11,11,11,11,12,10
13538,6,6,6,6,6,7,5
13539,13,13,13,13,13,14,12
13540,11,11,11,11,11,12,10
13541,14,14,14,14,14,15,13
13542,11,11,11,11,11,12,10
13543,14,14,14,14,14,15,13
13544,3,3,3,3,3,4,2
13545,8,8,8,8,8,9,7
13546,14,14,14,14,14,15,13
13547,7,7,7,7,7,8,6
13548,3,3,3,3,3,4,2
13549,10,10,10,10,10,11,9
13550,14,14,14,14,14,15,13
13551,14,14,14,14,14,15,13
13552,6,6,6,6,6,7,5
13553,3,3,3,3,3,4,2
13554,3,3,3,3,3,4,2
13555,10,10,10,10,10,11,9
13556,12,12,12,12,12,13,11
13557,10,10,10,10,10,11,9
13558,3,3,3,3,3,4,2
13559,7,7,7,7,7,8,6
13560,13,13,13,13,13,14,12
13561,6,6,6,6,6,7,5
13562,7,7,7,7,7,8,6
13563,12,12,12,12,12,13,11
13564,4,4,4,4,4,5,3
13565,6,6,6,6,6,7,5
13566,5,5,5,5,5,6,4
13567,7,7,7,7,7,8,6
13568,13,13,13,13,13,14,12
13569,5,5,5,5,5,6,4
13570,4,4,4,4,4,5,3
13571,12,12,12,12,12,13,11
13572,10,10,10,10,10,11,9
13573,7,7,7,7,7,8,6
13574,6,6,6,6,6,7,5
13575,10,10,10,10,10,11,9
13576,7,7,7,7,7,8,6
13577,9,9,9,9,9,10,8
13578,9,9,9,9,9,10,8
13579,8,8,8,8,8,9,7
13580,4,4,4,4,4,5,3
13581,11,11,11,11,11,12,10
13582,9,9,9,9,9,10,8
13583,3,3,3,3,3,4,2
13584,13,13,13,13,13,14,12
13585,5,5,5,5,5,6,4
13586,5,5,5,5,5,6,4
13587,9,9,9,9,9,10,8
13588,13,13,13,13,13,14,12
13589,10,10,10,10,10,11,9
13590,4,4,4,4,4,5,3
13591,7,7,7,7,7,8,6
13592,13,13,13,13,13,14,12
13593,5,5,5,5,5,6,4
13594,9,9,9,9,9,10,8
13595,4,4,4,4,4,5,3
13596,5,5,5,5,5,6,4
13597,8,8,8,8,8,9,7
13598,13,13,13,13,13,14,12
13599,13,13,13,13,13,14,12
13600,8,8,8,8,8,9,7
13601,13,13,13,13,13,14,12
13602,4,4,4,4,4,5,3
13603,6,6,6,6,6,7,5
13604,4,4,4,4,4,5,3
13605,6,6,6,6,6,7,5
13606,10,10,10,10,10,11,9
13607,10,10,10,10,10,11,9
13608,4,4,4,4,4,5,3
13609,10,10,10,10,10,11,9
13610,9,9,9,9,9,10,8
13611,13,13,13,13,13,14,12
13612,11,11,11,11,11,12,10
13613,6,6,6,6,6,7,5
13614,9,9,9,9,9,10,8
13615,10,10,10,10,10,11,9
13616,9,9,9,9,9,10,8
13617,11,11,11,11,11,12,10
13618,5,5,5,5,5,6,4
13619,8,8,8,8,8,9,7
13620,8,8,8,8,8,9,7
13621,7,7,7,7,7,8,6
13622,13,13,13,13,13,14,12
