,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
27693,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27694,,,1.5676734234736003,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27695,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27696,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27697,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27698,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27699,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27700,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27701,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27702,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27703,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27704,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27705,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27706,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27707,1.0960439684092247,1.0960439684092247,1.0967440273024072,1.0960439684092247,1.0961258779816079,1.2479472965968552,0.6926879734424749,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
27708,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27709,1.0358042841981745,1.0358042841981745,1.2368053567009167,1.0358042841981745,d/0,1.2395295283107282,0.6853142072764582,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
27710,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27711,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27712,,,0.7356219397587946,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27713,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27714,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27715,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27716,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27717,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27718,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27719,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27720,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27721,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27722,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27723,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27724,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27725,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27726,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27727,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27728,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
27729,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27730,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27731,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27732,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27733,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27734,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27735,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27736,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27737,,,1.9020881822345475,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27738,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27739,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27740,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27741,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27742,,,1.580175205699662,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27743,1.097755354056745,1.097755354056745,1.0980755053270417,1.097755354056745,1.0977878444639573,1.2901500027786978,0.6922017029622767,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
27744,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27745,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27746,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27747,,,1.4593555487344734,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27748,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27749,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27750,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27751,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27752,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27753,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27754,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27755,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27756,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27757,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27758,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27759,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27760,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27761,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27762,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27763,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27764,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27765,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27766,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27767,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27768,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
27769,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27770,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27771,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27772,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27773,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27774,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27775,,,,,d/0,,-0.0,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27776,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27777,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
27778,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27779,,,,,,d/0,,Violated,Violated,Violated,Violated,NA -> d/0,Violated
27780,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27781,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
27782,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27783,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27784,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27785,,,,,,,0.5488743844849944,Violated,Violated,Violated,Violated,Violated,Violated
27786,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27787,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27788,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27789,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27790,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27791,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27792,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27793,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27794,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27795,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27796,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27797,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27798,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27799,,,,,,,1.018277605542217,Violated,Violated,Violated,Violated,Violated,Violated
27800,1.223863430981524,1.223863430981524,,1.223863430981524,0.8945062539517892,,0.8760918930634294,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
27801,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
27802,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27803,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27804,,,d/0,,d/0,,,Violated,NA -> d/0,Violated,NA -> d/0,Violated,Violated
27805,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27806,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27807,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27808,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
27809,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27810,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27811,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27812,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
27813,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27814,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27815,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27816,,,,,,,0.6869615765973234,Violated,Violated,Violated,Violated,Violated,Violated
27817,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27818,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27819,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27820,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27821,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27822,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27823,0.649248354870898,0.649248354870898,0.9497249735351773,0.649248354870898,d/0,0.9745701894462542,0.649248354870898,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
27824,,,1.065493423334638,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27825,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27826,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27827,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27828,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27829,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27830,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27831,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27832,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27833,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27834,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27835,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27836,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27837,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27838,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27839,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27840,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27841,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27842,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
27843,,,1.3022469330278486,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27844,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27845,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27846,,,,,,,0.6693279632926454,Violated,Violated,Violated,Violated,Violated,Violated
27847,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27848,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27849,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27850,,,d/0,,,,0.5929533174474745,Violated,NA -> d/0,Violated,Violated,Violated,Violated
27851,,,,,,,0.9433483923290393,Violated,Violated,Violated,Violated,Violated,Violated
27852,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27853,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27854,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27855,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27856,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27857,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27858,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27859,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27860,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27861,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27862,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27863,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27864,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27865,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
27866,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27867,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27868,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27869,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27870,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27871,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27872,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27873,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27874,,,,,d/0,,d/0,Violated,Violated,Violated,NA -> d/0,Violated,NA -> d/0
27875,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27876,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27877,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27878,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27879,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27880,0.6554817739013927,0.6554817739013927,,0.6554817739013927,d/0,,0.6554817739013927,Not-violated,Violated,Not-violated,NA -> d/0,Violated,Not-violated
27881,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27882,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27883,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27884,1.5850199333620876,1.5850199333620876,,1.5850199333620876,1.3913776128737503,,1.3566236971970247,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
27885,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27886,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27887,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27888,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27889,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27890,0.9737518448811457,0.9737518448811457,0.8292958063087608,0.9737518448811457,0.8985178636533925,,0.5455945739691843,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
27891,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27892,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
27893,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27894,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27895,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27896,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27897,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27898,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27899,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27900,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27901,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27902,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27903,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
27904,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27905,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27906,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27907,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27908,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27909,1.730353762658435,1.7303537626584349,1.6827591524330625,1.730353762658435,1.7392190548917625,,1.5415111797578622,Not-violated,Violated,Not-violated,Violated,Violated,Not-violated
27910,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27911,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27912,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27913,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
27914,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27915,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27916,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27917,0.8304717124362917,0.8304717124362917,1.005692986132508,0.8304717124362917,0.7422921261589779,1.1499171377909299,0.5004024235381879,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
27918,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27919,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27920,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27921,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27922,,,,,d/0,d/0,,Violated,Violated,Violated,NA -> d/0,NA -> d/0,Violated
27923,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27924,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27925,0.7400661909751662,0.7400661909751662,,0.7400661909751662,0.5158231682714906,,0.34883209584303193,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
27926,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27927,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27928,1.0071936308578662,1.0071936308578662,1.231207660874308,1.0071936308578662,d/0,1.2238983827767904,0.5623351446188083,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
27929,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27930,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27931,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27932,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27933,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27934,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27935,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
27936,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27937,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27938,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27939,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27940,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27941,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27942,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27943,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27944,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27945,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27946,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27947,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27948,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27949,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27950,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27951,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27952,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27953,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27954,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27955,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27956,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27957,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27958,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27959,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27960,0.9955117322700757,0.9955117322700757,0.9009553082066379,0.9955117322700757,0.9328735118608089,,0.5488743844849944,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
27961,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27962,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27963,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27964,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27965,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27966,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27967,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27968,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27969,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27970,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27971,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
27972,1.0437570363314084,1.0437570363314086,,1.0437570363314084,d/0,,0.6108643020548935,Not-violated,Violated,Not-violated,NA -> d/0,Violated,Not-violated
27973,,,,,,,1.0981985438120823,Violated,Violated,Violated,Violated,Violated,Violated
27974,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27975,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27976,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27977,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27978,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27979,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27980,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27981,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27982,,,,,,,1.3245672751601574,Violated,Violated,Violated,Violated,Violated,Violated
27983,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27984,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27985,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27986,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27987,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27988,,,,,d/0,,d/0,Violated,Violated,Violated,NA -> d/0,Violated,NA -> d/0
27989,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27990,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27991,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27992,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27993,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27994,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27995,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27996,,,1.06405779356479,,,,1.0466304865832219,Violated,Violated,Violated,Violated,Violated,Violated
27997,0.9551311954514641,0.9551311954514641,1.037814604446326,0.9551311954514641,0.8492120019536704,1.2231931462406396,0.6914160776171183,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
27998,,,1.1774462213079255,,,,,Violated,Violated,Violated,Violated,Violated,Violated
27999,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28000,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28001,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28002,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28003,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28004,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28005,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28006,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28007,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28008,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28009,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28010,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28011,0.6581099875431143,0.6581099875431143,,0.6581099875431143,d/0,,0.6581099875431143,Not-violated,Violated,Not-violated,NA -> d/0,Violated,Not-violated
28012,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28013,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28014,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28015,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28016,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28017,,,,,,,1.5499298234512933,Violated,Violated,Violated,Violated,Violated,Violated
28018,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28019,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28020,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28021,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28022,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28023,1.0296530140645737,1.0296530140645737,1.0579054247036734,1.0296530140645737,1.0340787928387192,1.2406842919533958,0.6615632381579821,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
28024,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28025,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28026,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28027,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28028,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28029,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28030,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28031,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28032,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28033,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28034,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28035,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28036,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28037,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
28038,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28039,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28040,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28041,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28042,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28043,0.8562779956715776,0.8562779956715776,,0.8562779956715776,0.7299370451780198,,0.6450331516760341,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
28044,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28045,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28046,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28047,,,0.6559757323365467,,,,,Violated,Violated,Violated,Violated,Violated,Violated
28048,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
