,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
10119,15,15,18,45,1.0,15,15
10120,17,17,20,51,d/0,17,17
10121,17,17,20,51,0.1,17,17
10122,13,13,16,39,0.25,13,13
10123,19,19,22,57,0.2,19,19
10124,18,18,21,54,0.2,18,18
10125,17,17,20,51,0.0588235294,17,-17
10126,16,16,19,48,0.25,16,16
10127,18,18,21,54,0.1428571429,18,18
10128,11,11,14,33,0.5,11,11
10129,13,13,16,39,0.0769230769,13,13
10130,14,14,17,42,0.5,14,14
10131,7,7,10,21,0.1428571429,7,7
10132,8,8,11,24,0.125,8,8
10133,2,2,5,6,0.5,3,2
10134,15,15,18,45,0.3333333333,15,15
10135,15,15,18,45,0.3333333333,15,15
10136,11,11,14,33,0.3333333333,11,3
10137,16,16,19,48,1.0,16,16
10138,15,15,18,45,1.0,15,15
10139,16,16,19,48,0.3333333333,16,16
10140,11,11,14,33,0.1111111111,11,9
10141,18,18,21,54,0.1,18,18
10142,6,6,9,18,1.0,6,6
10143,19,19,22,57,0.1666666667,19,19
10144,7,7,10,21,1.0,7,7
10145,17,17,20,51,0.0588235294,17,17
10146,16,16,19,48,0.2,16,16
10147,13,13,16,39,0.3333333333,13,13
10148,7,7,10,21,1.0,7,7
10149,9,9,12,27,0.1666666667,9,9
10150,12,12,15,36,0.25,12,12
10151,17,17,20,51,0.5,17,17
10152,17,17,20,51,d/0,17,17
10153,19,19,22,57,0.1428571429,19,19
10154,12,12,15,36,0.1666666667,12,12
10155,18,18,21,54,0.3333333333,18,18
10156,18,18,21,54,0.5,18,18
10157,14,14,17,42,d/0,14,14
10158,18,18,21,54,0.1666666667,18,18
10159,9,9,12,27,d/0,9,9
10160,16,16,19,48,d/0,16,16
10161,19,19,22,57,0.1111111111,19,19
10162,17,17,20,51,0.2,17,17
10163,14,14,17,42,0.1428571429,14,14
10164,13,13,16,39,0.1,13,13
10165,15,15,18,45,1.0,15,15
10166,16,16,19,48,d/0,16,16
10167,19,19,22,57,0.3333333333,19,19
10168,11,11,14,33,0.5,11,11
10169,17,17,20,51,0.0909090909,17,17
10170,19,19,22,57,0.25,19,19
10171,15,15,18,45,0.1,15,10
10172,18,18,21,54,d/0,18,18
10173,16,16,19,48,0.25,16,16
10174,19,19,22,57,d/0,19,19
10175,14,14,17,42,0.1666666667,14,14
10176,18,18,21,54,0.3333333333,18,5
10177,15,15,18,45,0.5,15,15
10178,16,16,19,48,0.25,16,16
10179,19,19,22,57,1.0,19,18
10180,18,18,21,54,0.25,18,18
10181,19,19,22,57,0.1,19,19
10182,15,15,18,45,1.0,15,15
10183,19,19,22,57,0.3333333333,19,19
10184,16,16,19,48,0.3333333333,16,16
10185,15,15,18,45,0.0666666667,15,15
10186,12,12,15,36,0.1,12,10
10187,3,3,6,9,1.0,3,3
10188,18,18,21,54,1.0,18,18
10189,19,19,22,57,d/0,19,19
10190,19,19,22,57,1.0,19,19
10191,19,19,22,57,0.1428571429,19,19
10192,18,18,21,54,0.5,18,18
10193,1,1,4,3,1.0,3,1
10194,5,5,8,15,0.2,5,5
10195,18,18,21,54,0.2,18,18
10196,18,18,21,54,0.2,18,18
10197,6,6,9,18,0.1666666667,6,6
10198,0,0,3,0,d/0,3,0
10199,13,13,16,39,1.0,13,13
10200,18,18,21,54,0.3333333333,18,18
10201,12,12,15,36,0.5,12,12
10202,1,1,4,3,1.0,3,-4
10203,13,13,16,39,0.25,13,13
10204,19,19,22,57,0.1428571429,19,19
10205,18,18,21,54,0.125,18,18
10206,13,13,16,39,0.0769230769,13,13
10207,17,17,20,51,0.3333333333,17,17
10208,17,17,20,51,0.3333333333,17,15
10209,8,8,11,24,0.125,8,8
10210,14,14,17,42,0.3333333333,14,14
10211,17,17,20,51,d/0,17,14
10212,13,13,16,39,0.0769230769,13,13
10213,19,19,22,57,0.5,19,19
10214,11,11,14,33,1.0,11,11
10215,-1,-1,2,-3,-0.0526315789,3,-5
10216,8,8,11,24,d/0,8,1
10217,0,0,3,0,d/0,3,0
10218,6,6,9,18,d/0,6,6
10219,17,17,20,51,0.125,17,17
10220,17,17,20,51,0.0769230769,17,17
10221,18,18,21,54,0.0555555556,18,18
10222,19,19,22,57,0.2,19,19
10223,18,18,21,54,0.2,18,18
10224,16,16,19,48,d/0,16,16
10225,10,10,13,30,1.0,10,10
10226,9,9,12,27,0.3333333333,9,9
10227,16,16,19,48,1.0,16,11
10228,16,16,19,48,1.0,16,16
10229,16,16,19,48,0.125,16,16
10230,13,13,16,39,0.1428571429,13,10
10231,5,5,8,15,0.2,5,5
10232,19,19,22,57,0.3333333333,19,19
10233,1,1,4,3,1.0,3,1
10234,15,15,18,45,0.1428571429,15,15
10235,18,18,21,54,0.1666666667,18,18
10236,17,17,20,51,0.3333333333,17,17
10237,-4,-4,-1,-12,-0.0588235294,3,-4
10238,14,14,17,42,0.25,14,14
10239,18,18,21,54,0.3333333333,18,18
10240,16,16,19,48,0.1111111111,16,16
10241,11,11,14,33,d/0,11,8
10242,19,19,22,57,0.0526315789,19,19
10243,14,14,17,42,0.25,14,14
10244,19,19,22,57,0.1666666667,19,19
10245,18,18,21,54,0.2,18,18
10246,19,19,22,57,0.2,19,19
10247,19,19,22,57,1.0,19,19
10248,18,18,21,54,0.0769230769,18,18
10249,5,5,8,15,0.5,5,5
10250,16,16,19,48,1.0,16,16
10251,17,17,20,51,d/0,17,17
10252,13,13,16,39,0.125,13,13
10253,18,18,21,54,0.1666666667,18,18
10254,16,16,19,48,0.0909090909,16,16
10255,18,18,21,54,0.5,18,18
10256,17,17,20,51,0.3333333333,17,17
10257,19,19,22,57,d/0,19,19
10258,15,15,18,45,d/0,15,15
10259,13,13,16,39,d/0,13,13
10260,17,17,20,51,0.3333333333,17,17
10261,18,18,21,54,0.0909090909,18,18
10262,18,18,21,54,0.1,18,18
10263,13,13,16,39,0.2,13,9
10264,14,14,17,42,0.2,14,14
10265,18,18,21,54,0.5,18,18
10266,18,18,21,54,0.0769230769,18,18
10267,19,19,22,57,0.5,19,18
10268,14,14,17,42,0.2,14,14
10269,18,18,21,54,d/0,18,16
10270,19,19,22,57,0.5,19,19
10271,16,16,19,48,0.1111111111,16,16
10272,13,13,16,39,d/0,13,13
10273,5,5,8,15,0.5,5,2
10274,19,19,22,57,0.25,19,19
10275,11,11,14,33,0.25,11,11
10276,19,19,22,57,0.0714285714,19,19
10277,18,18,21,54,1.0,18,18
10278,10,10,13,30,0.3333333333,10,10
10279,17,17,20,51,1.0,17,17
10280,15,15,18,45,0.1428571429,15,15
10281,18,18,21,54,0.0555555556,18,18
10282,19,19,22,57,1.0,19,19
10283,12,12,15,36,0.1428571429,12,7
10284,15,15,18,45,1.0,15,15
10285,15,15,18,45,0.1428571429,15,7
10286,16,16,19,48,d/0,16,5
10287,13,13,16,39,0.25,13,13
10288,11,11,14,33,0.3333333333,11,11
10289,14,14,17,42,0.1111111111,14,14
10290,12,12,15,36,0.0833333333,12,12
10291,17,17,20,51,0.3333333333,17,17
10292,15,15,18,45,0.5,15,15
10293,14,14,17,42,0.0833333333,14,14
10294,18,18,21,54,0.3333333333,18,18
10295,3,3,6,9,0.3333333333,3,3
10296,16,16,19,48,0.0714285714,16,16
10297,18,18,21,54,0.5,18,18
10298,19,19,22,57,d/0,19,19
10299,15,15,18,45,0.1666666667,15,15
10300,15,15,18,45,0.5,15,14
10301,17,17,20,51,d/0,17,17
10302,13,13,16,39,0.5,13,13
10303,5,5,8,15,0.25,5,5
10304,17,17,20,51,1.0,17,17
10305,17,17,20,51,0.0588235294,17,17
10306,17,17,20,51,1.0,17,17
10307,17,17,20,51,0.0666666667,17,17
10308,19,19,22,57,0.1428571429,19,19
10309,2,2,5,6,0.5,3,2
10310,19,19,22,57,0.5,19,19
10311,18,18,21,54,0.5,18,18
10312,16,16,19,48,0.5,16,16
10313,14,14,17,42,0.25,14,14
10314,18,18,21,54,d/0,18,18
10315,18,18,21,54,0.0555555556,18,18
10316,16,16,19,48,d/0,16,16
10317,14,14,17,42,d/0,14,14
10318,18,18,21,54,0.25,18,18
10319,8,8,11,24,d/0,8,8
10320,19,19,22,57,1.0,19,19
10321,19,19,22,57,0.3333333333,19,19
10322,15,15,18,45,0.3333333333,15,15
10323,14,14,17,42,0.1666666667,14,14
10324,16,16,19,48,d/0,16,16
10325,12,12,15,36,0.5,12,12
10326,19,19,22,57,0.5,19,19
10327,18,18,21,54,1.0,18,18
10328,17,17,20,51,0.25,17,17
10329,19,19,22,57,0.5,19,14
10330,13,13,16,39,0.1111111111,13,13
10331,18,18,21,54,0.1428571429,18,18
10332,16,16,19,48,0.1428571429,16,16
10333,11,11,14,33,0.1666666667,11,6
10334,13,13,16,39,0.2,13,13
10335,5,5,8,15,0.2,5,5
10336,15,15,18,45,0.25,15,12
10337,16,16,19,48,d/0,16,16
10338,19,19,22,57,1.0,19,19
10339,19,19,22,57,0.125,19,19
10340,14,14,17,42,0.0833333333,14,14
10341,18,18,21,54,0.0555555556,18,18
10342,19,19,22,57,0.3333333333,19,19
10343,12,12,15,36,1.0,12,12
10344,19,19,22,57,0.5,19,19
10345,18,18,21,54,0.5,18,18
10346,9,9,12,27,0.25,9,9
10347,19,19,22,57,d/0,19,19
10348,16,16,19,48,d/0,16,16
10349,17,17,20,51,0.3333333333,17,17
10350,16,16,19,48,d/0,16,16
10351,13,13,16,39,0.3333333333,13,7
10352,14,14,17,42,0.1666666667,14,14
10353,13,13,16,39,d/0,13,13
10354,12,12,15,36,0.1111111111,12,12
10355,14,14,17,42,0.0909090909,14,14
10356,18,18,21,54,d/0,18,18
10357,15,15,18,45,0.2,15,5
10358,16,16,19,48,1.0,16,16
10359,16,16,19,48,0.0625,16,16
10360,18,18,21,54,0.1428571429,18,18
10361,18,18,21,54,1.0,18,18
10362,17,17,20,51,1.0,17,17
10363,14,14,17,42,0.3333333333,14,3
10364,17,17,20,51,0.3333333333,17,17
10365,14,14,17,42,1.0,14,14
10366,16,16,19,48,d/0,16,16
10367,19,19,22,57,d/0,19,19
10368,8,8,11,24,1.0,8,8
10369,19,19,22,57,d/0,19,19
10370,16,16,19,48,0.3333333333,16,15
10371,18,18,21,54,0.0909090909,18,18
10372,19,19,22,57,0.3333333333,19,19
10373,13,13,16,39,0.1428571429,13,13
10374,19,19,22,57,1.0,19,19
10375,19,19,22,57,1.0,19,19
10376,17,17,20,51,d/0,17,17
10377,18,18,21,54,0.1,18,18
10378,13,13,16,39,d/0,13,13
10379,15,15,18,45,0.125,15,15
10380,8,8,11,24,d/0,8,8
10381,12,12,15,36,0.5,12,2
10382,13,13,16,39,0.5,13,13
10383,18,18,21,54,d/0,18,18
10384,18,18,21,54,1.0,18,18
10385,7,7,10,21,1.0,7,1
10386,17,17,20,51,0.25,17,17
10387,13,13,16,39,1.0,13,13
10388,19,19,22,57,0.5,19,19
10389,17,17,20,51,0.1428571429,17,17
10390,15,15,18,45,d/0,15,15
10391,14,14,17,42,1.0,14,14
10392,13,13,16,39,0.0769230769,13,13
10393,13,13,16,39,1.0,13,13
10394,6,6,9,18,0.3333333333,6,3
10395,19,19,22,57,0.3333333333,19,19
10396,13,13,16,39,0.1666666667,13,13
10397,7,7,10,21,d/0,7,0
10398,19,19,22,57,0.25,19,19
10399,18,18,21,54,0.0909090909,18,16
10400,11,11,14,33,0.25,11,11
10401,-4,-4,-1,-12,-0.0526315789,3,-12
10402,15,15,18,45,0.1666666667,15,15
10403,10,10,13,30,0.2,10,10
10404,17,17,20,51,0.1111111111,17,13
10405,16,16,19,48,0.5,16,16
10406,15,15,18,45,0.0666666667,15,15
10407,14,14,17,42,0.25,14,14
10408,18,18,21,54,d/0,18,18
10409,18,18,21,54,0.125,18,18
10410,19,19,22,57,0.1,19,19
10411,5,5,8,15,1.0,5,5
10412,18,18,21,54,0.1666666667,18,18
10413,13,13,16,39,0.5,13,13
10414,18,18,21,54,1.0,18,18
10415,18,18,21,54,d/0,18,18
10416,6,6,9,18,0.1666666667,6,6
10417,18,18,21,54,0.1666666667,18,18
10418,11,11,14,33,d/0,11,11
10419,2,2,5,6,0.5,3,2
10420,2,2,5,6,0.5,3,2
10421,16,16,19,48,0.2,16,16
10422,13,13,16,39,0.3333333333,13,13
10423,17,17,20,51,0.5,17,17
10424,15,15,18,45,0.3333333333,15,15
10425,18,18,21,54,0.1428571429,18,18
10426,19,19,22,57,0.0714285714,19,19
10427,9,9,12,27,d/0,9,9
10428,17,17,20,51,0.25,17,17
10429,15,15,18,45,0.1,15,15
10430,4,4,7,12,0.5,4,2
10431,17,17,20,51,0.1,17,17
10432,14,14,17,42,0.3333333333,14,14
10433,16,16,19,48,d/0,16,16
10434,14,14,17,42,d/0,14,14
10435,18,18,21,54,0.0555555556,18,18
10436,17,17,20,51,0.5,17,17
10437,16,16,19,48,0.25,16,16
10438,19,19,22,57,0.5,19,19
10439,13,13,16,39,0.3333333333,13,13
10440,8,8,11,24,0.125,8,-2
10441,17,17,20,51,0.2,17,17
10442,10,10,13,30,1.0,10,10
10443,12,12,15,36,d/0,12,12
10444,14,14,17,42,d/0,14,14
10445,19,19,22,57,0.5,19,19
10446,17,17,20,51,0.1666666667,17,17
10447,15,15,18,45,d/0,15,15
10448,13,13,16,39,d/0,13,13
10449,13,13,16,39,d/0,13,13
10450,18,18,21,54,0.125,18,18
10451,19,19,22,57,d/0,19,19
10452,18,18,21,54,0.5,18,18
10453,17,17,20,51,0.5,17,17
10454,-2,-2,1,-6,-0.0769230769,3,-2
10455,10,10,13,30,0.5,10,10
10456,12,12,15,36,0.0833333333,12,12
10457,7,7,10,21,d/0,7,7
10458,17,17,20,51,1.0,17,17
10459,16,16,19,48,0.2,16,16
10460,5,5,8,15,d/0,5,5
10461,17,17,20,51,1.0,17,17
10462,19,19,22,57,1.0,19,19
10463,10,10,13,30,0.3333333333,10,10
10464,19,19,22,57,0.2,19,19
10465,15,15,18,45,0.2,15,15
10466,19,19,22,57,0.25,19,19
10467,18,18,21,54,1.0,18,18
10468,19,19,22,57,0.5,19,19
10469,16,16,19,48,0.0625,16,-3
10470,16,16,19,48,0.3333333333,16,16
10471,19,19,22,57,0.3333333333,19,19
10472,19,19,22,57,d/0,19,19
10473,18,18,21,54,0.5,18,18
10474,12,12,15,36,0.1666666667,12,12
10475,11,11,14,33,0.3333333333,11,11
10476,12,12,15,36,0.125,12,12
10477,4,4,7,12,0.25,4,4
10478,19,19,22,57,0.0666666667,19,19
10479,19,19,22,57,1.0,19,19
10480,18,18,21,54,d/0,18,5
10481,19,19,22,57,0.5,19,19
10482,12,12,15,36,1.0,12,12
10483,18,18,21,54,0.5,18,18
10484,17,17,20,51,0.5,17,17
10485,18,18,21,54,d/0,18,18
10486,10,10,13,30,d/0,10,10
10487,11,11,14,33,d/0,11,1
10488,14,14,17,42,0.1428571429,14,14
10489,19,19,22,57,1.0,19,19
10490,19,19,22,57,0.1111111111,19,19
10491,19,19,22,57,0.0625,19,16
10492,3,3,6,9,0.3333333333,3,3
10493,-4,-4,-1,-12,-0.0769230769,3,-4
10494,15,15,18,45,0.2,15,15
10495,19,19,22,57,d/0,19,19
10496,12,12,15,36,0.5,12,12
10497,14,14,17,42,0.0833333333,14,14
10498,19,19,22,57,0.5,19,19
10499,18,18,21,54,0.0555555556,18,18
10500,15,15,18,45,0.3333333333,15,6
10501,19,19,22,57,0.2,19,19
10502,19,19,22,57,0.1428571429,19,19
10503,18,18,21,54,0.5,18,18
10504,18,18,21,54,0.1666666667,18,18
10505,18,18,21,54,0.0909090909,18,18
10506,13,13,16,39,0.5,13,13
10507,18,18,21,54,0.5,18,18
10508,17,17,20,51,d/0,17,17
10509,15,15,18,45,0.25,15,15
10510,18,18,21,54,1.0,18,18
10511,16,16,19,48,d/0,16,16
10512,18,18,21,54,0.1666666667,18,18
10513,14,14,17,42,0.3333333333,14,14
10514,15,15,18,45,0.5,15,15
10515,8,8,11,24,0.2,8,8
10516,18,18,21,54,0.2,18,9
10517,15,15,18,45,d/0,15,15
10518,18,18,21,54,1.0,18,18
10519,16,16,19,48,0.5,16,16
10520,19,19,22,57,0.1428571429,19,19
10521,19,19,22,57,0.125,19,19
10522,19,19,22,57,0.0526315789,19,19
10523,19,19,22,57,0.5,19,19
10524,11,11,14,33,0.1111111111,11,11
10525,17,17,20,51,0.25,17,17
10526,8,8,11,24,d/0,8,8
10527,15,15,18,45,0.0666666667,15,15
10528,15,15,18,45,1.0,15,15
10529,19,19,22,57,0.1111111111,19,19
10530,18,18,21,54,0.25,18,18
10531,19,19,22,57,0.0769230769,19,19
10532,19,19,22,57,0.1666666667,19,19
10533,19,19,22,57,0.0833333333,19,19
10534,19,19,22,57,0.0526315789,19,-16
10535,14,14,17,42,0.3333333333,14,14
10536,15,15,18,45,1.0,15,15
10537,14,14,17,42,0.25,14,14
10538,19,19,22,57,d/0,19,19
10539,18,18,21,54,0.0909090909,18,11
10540,18,18,21,54,0.0909090909,18,18
10541,18,18,21,54,d/0,18,18
10542,18,18,21,54,1.0,18,18
10543,17,17,20,51,0.125,17,17
10544,19,19,22,57,0.3333333333,19,19
10545,19,19,22,57,0.0588235294,19,19
10546,19,19,22,57,0.25,19,19
10547,12,12,15,36,0.1428571429,12,12
10548,18,18,21,54,d/0,18,18
10549,18,18,21,54,0.0555555556,18,18
10550,9,9,12,27,0.25,9,9
10551,8,8,11,24,d/0,8,8
10552,14,14,17,42,0.1111111111,14,14
10553,13,13,16,39,d/0,13,13
10554,19,19,22,57,d/0,19,19
10555,8,8,11,24,1.0,8,8
10556,7,7,10,21,d/0,7,0
10557,5,5,8,15,0.2,5,5
10558,19,19,22,57,0.1428571429,19,19
10559,19,19,22,57,0.5,19,19
10560,8,8,11,24,d/0,8,8
10561,18,18,21,54,0.5,18,18
10562,8,8,11,24,1.0,8,8
10563,-11,-11,-8,-33,-0.0588235294,3,-11
10564,19,19,22,57,0.5,19,19
10565,14,14,17,42,0.5,14,14
10566,19,19,22,57,0.1428571429,19,19
10567,19,19,22,57,0.0714285714,19,19
10568,13,13,16,39,0.5,13,13
10569,13,13,16,39,0.3333333333,13,13
10570,19,19,22,57,0.3333333333,19,19
10571,2,2,5,6,0.5,3,2
10572,9,9,12,27,d/0,9,9
10573,19,19,22,57,0.1666666667,19,19
10574,17,17,20,51,0.25,17,17
10575,17,17,20,51,0.1428571429,17,17
10576,16,16,19,48,0.25,16,16
10577,19,19,22,57,0.5,19,19
10578,15,15,18,45,d/0,15,15
10579,18,18,21,54,0.1428571429,18,18
10580,12,12,15,36,0.0909090909,12,11
10581,17,17,20,51,0.5,17,17
10582,19,19,22,57,0.2,19,19
10583,13,13,16,39,0.5,13,13
10584,19,19,22,57,1.0,19,19
10585,9,9,12,27,0.1111111111,9,-4
10586,14,14,17,42,0.0714285714,14,14
10587,16,16,19,48,0.5,16,13
10588,16,16,19,48,0.25,16,16
10589,19,19,22,57,d/0,19,19
10590,19,19,22,57,1.0,19,9
10591,11,11,14,33,0.0909090909,11,11
10592,17,17,20,51,0.1666666667,17,17
10593,19,19,22,57,1.0,19,19
10594,19,19,22,57,0.125,19,19
10595,17,17,20,51,1.0,17,17
10596,16,16,19,48,d/0,16,16
10597,17,17,20,51,0.2,17,17
10598,16,16,19,48,0.3333333333,16,14
10599,18,18,21,54,1.0,18,18
10600,13,13,16,39,0.25,13,13
10601,16,16,19,48,1.0,16,16
10602,19,19,22,57,0.1428571429,19,19
10603,17,17,20,51,0.5,17,17
10604,15,15,18,45,0.0833333333,15,15
10605,17,17,20,51,0.3333333333,17,17
10606,14,14,17,42,0.5,14,11
10607,8,8,11,24,0.1666666667,8,8
10608,14,14,17,42,0.2,14,14
10609,19,19,22,57,1.0,19,19
10610,13,13,16,39,d/0,13,0
10611,15,15,18,45,0.0666666667,15,15
10612,10,10,13,30,0.25,10,10
10613,16,16,19,48,0.2,16,16
10614,14,14,17,42,d/0,14,8
10615,19,19,22,57,0.0555555556,19,19
10616,11,11,14,33,0.0909090909,11,11
10617,19,19,22,57,0.2,19,19
10618,18,18,21,54,0.3333333333,18,18
10619,14,14,17,42,d/0,14,14
10620,16,16,19,48,d/0,16,16
10621,17,17,20,51,0.0588235294,17,17
10622,19,19,22,57,0.3333333333,19,19
10623,16,16,19,48,0.0625,16,16
10624,18,18,21,54,0.3333333333,18,18
10625,18,18,21,54,0.3333333333,18,18
10626,14,14,17,42,0.5,14,14
10627,12,12,15,36,0.2,12,12
10628,14,14,17,42,0.1111111111,14,14
10629,14,14,17,42,1.0,14,13
10630,16,16,19,48,1.0,16,16
10631,18,18,21,54,0.2,18,18
10632,15,15,18,45,0.1666666667,15,15
10633,19,19,22,57,1.0,19,19
10634,15,15,18,45,0.1111111111,15,15
10635,17,17,20,51,1.0,17,17
10636,17,17,20,51,0.0769230769,17,13
10637,16,16,19,48,1.0,16,16
10638,15,15,18,45,0.5,15,15
10639,18,18,21,54,d/0,18,18
10640,19,19,22,57,0.5,19,19
10641,1,1,4,3,1.0,3,-17
10642,17,17,20,51,0.1428571429,17,17
10643,18,18,21,54,0.3333333333,18,18
10644,15,15,18,45,d/0,15,15
10645,15,15,18,45,0.1666666667,15,15
10646,15,15,18,45,0.125,15,15
10647,12,12,15,36,0.3333333333,12,12
10648,16,16,19,48,0.1666666667,16,6
10649,18,18,21,54,1.0,18,18
10650,11,11,14,33,0.5,11,11
10651,1,1,4,3,d/0,3,1
10652,8,8,11,24,1.0,8,8
10653,15,15,18,45,0.3333333333,15,15
10654,17,17,20,51,0.125,17,13
10655,17,17,20,51,d/0,17,3
10656,11,11,14,33,0.3333333333,11,11
10657,18,18,21,54,0.3333333333,18,18
10658,10,10,13,30,0.1666666667,10,10
10659,18,18,21,54,0.2,18,18
10660,19,19,22,57,0.25,19,19
10661,12,12,15,36,0.1,12,12
10662,17,17,20,51,d/0,17,17
10663,18,18,21,54,0.3333333333,18,18
10664,18,18,21,54,0.2,18,18
10665,16,16,19,48,0.1666666667,16,16
10666,14,14,17,42,d/0,14,14
10667,10,10,13,30,0.1,10,10
10668,9,9,12,27,0.2,9,9
10669,17,17,20,51,0.25,17,10
10670,8,8,11,24,1.0,8,8
10671,16,16,19,48,1.0,16,16
10672,17,17,20,51,0.1428571429,17,7
10673,14,14,17,42,0.1666666667,14,6
10674,19,19,22,57,0.125,19,19
10675,19,19,22,57,d/0,19,19
10676,12,12,15,36,1.0,12,12
10677,10,10,13,30,0.125,10,10
10678,-5,-5,-2,-15,-0.0769230769,3,-5
10679,19,19,22,57,0.5,19,19
10680,13,13,16,39,1.0,13,13
10681,18,18,21,54,d/0,18,18
10682,18,18,21,54,1.0,18,18
10683,19,19,22,57,0.3333333333,19,19
10684,4,4,7,12,0.25,4,4
10685,12,12,15,36,d/0,12,12
10686,14,14,17,42,0.125,14,14
10687,17,17,20,51,d/0,17,9
10688,16,16,19,48,0.1666666667,16,16
10689,16,16,19,48,0.1111111111,16,16
10690,13,13,16,39,1.0,13,13
10691,3,3,6,9,0.3333333333,3,3
10692,17,17,20,51,0.25,17,17
10693,17,17,20,51,0.5,17,17
10694,10,10,13,30,d/0,10,10
10695,5,5,8,15,0.5,5,5
10696,15,15,18,45,0.1111111111,15,15
10697,15,15,18,45,0.3333333333,15,15
10698,19,19,22,57,0.125,19,19
10699,18,18,21,54,d/0,18,18
10700,16,16,19,48,0.5,16,16
10701,16,16,19,48,0.3333333333,16,16
10702,19,19,22,57,0.1,19,19
10703,16,16,19,48,0.3333333333,16,16
10704,17,17,20,51,0.3333333333,17,17
10705,18,18,21,54,0.5,18,18
10706,5,5,8,15,0.2,5,5
10707,15,15,18,45,0.125,15,15
10708,9,9,12,27,0.5,9,9
10709,8,8,11,24,1.0,8,8
10710,15,15,18,45,d/0,15,15
10711,19,19,22,57,0.1666666667,19,19
10712,10,10,13,30,0.25,10,10
10713,19,19,22,57,d/0,19,19
10714,19,19,22,57,0.1,19,19
10715,19,19,22,57,d/0,19,19
10716,17,17,20,51,0.25,17,17
10717,12,12,15,36,0.5,12,12
10718,-5,-5,-2,-15,-0.05,3,-5
10719,17,17,20,51,1.0,17,17
10720,12,12,15,36,d/0,12,12
10721,13,13,16,39,1.0,13,13
10722,19,19,22,57,0.3333333333,19,19
10723,10,10,13,30,d/0,10,10
10724,5,5,8,15,0.2,5,5
10725,17,17,20,51,0.25,17,17
10726,15,15,18,45,0.1,15,12
10727,11,11,14,33,0.2,11,11
10728,16,16,19,48,0.25,16,4
10729,18,18,21,54,0.3333333333,18,18
10730,18,18,21,54,d/0,18,15
10731,19,19,22,57,0.5,19,19
10732,17,17,20,51,1.0,17,9
10733,18,18,21,54,1.0,18,18
10734,9,9,12,27,0.1111111111,9,-9
10735,19,19,22,57,1.0,19,19
10736,11,11,14,33,0.0909090909,11,11
10737,9,9,12,27,0.1111111111,9,9
10738,19,19,22,57,1.0,19,16
10739,19,19,22,57,0.125,19,12
10740,18,18,21,54,0.5,18,18
10741,19,19,22,57,1.0,19,19
10742,19,19,22,57,0.3333333333,19,19
10743,17,17,20,51,0.125,17,17
10744,15,15,18,45,d/0,15,15
10745,13,13,16,39,0.0909090909,13,13
10746,15,15,18,45,0.1666666667,15,15
10747,19,19,22,57,d/0,19,19
10748,17,17,20,51,0.25,17,17
10749,19,19,22,57,0.0833333333,19,19
10750,15,15,18,45,0.2,15,15
10751,19,19,22,57,d/0,19,19
10752,17,17,20,51,0.3333333333,17,17
10753,14,14,17,42,0.0833333333,14,14
10754,5,5,8,15,0.3333333333,5,3
10755,19,19,22,57,0.1666666667,19,19
10756,15,15,18,45,d/0,15,15
10757,15,15,18,45,0.1428571429,15,12
10758,14,14,17,42,0.5,14,14
10759,19,19,22,57,0.25,19,19
10760,16,16,19,48,0.25,16,16
10761,17,17,20,51,0.3333333333,17,17
10762,13,13,16,39,0.125,13,8
10763,17,17,20,51,d/0,17,17
10764,19,19,22,57,d/0,19,19
10765,19,19,22,57,0.5,19,19
10766,7,7,10,21,0.1428571429,7,-14
10767,0,0,3,0,d/0,3,0
10768,19,19,22,57,0.1666666667,19,19
10769,9,9,12,27,0.25,9,9
10770,10,10,13,30,0.25,10,10
10771,18,18,21,54,0.25,18,18
10772,5,5,8,15,0.2,5,5
10773,15,15,18,45,0.2,15,11
10774,18,18,21,54,0.5,18,18
10775,17,17,20,51,0.5,17,17
10776,19,19,22,57,d/0,19,19
10777,15,15,18,45,1.0,15,15
10778,9,9,12,27,0.1428571429,9,7
10779,17,17,20,51,0.5,17,17
10780,15,15,18,45,0.1666666667,15,15
10781,12,12,15,36,0.0909090909,12,12
10782,19,19,22,57,d/0,19,15
10783,14,14,17,42,0.3333333333,14,14
10784,5,5,8,15,0.5,5,5
10785,1,1,4,3,1.0,3,1
10786,18,18,21,54,1.0,18,18
10787,15,15,18,45,0.0666666667,15,15
10788,18,18,21,54,0.2,18,18
10789,-3,-3,0,-9,-0.0625,3,-3
10790,19,19,22,57,0.25,19,19
10791,18,18,21,54,0.2,18,15
10792,19,19,22,57,0.3333333333,19,18
10793,9,9,12,27,0.3333333333,9,9
10794,15,15,18,45,0.0714285714,15,15
10795,17,17,20,51,d/0,17,17
10796,19,19,22,57,0.2,19,19
10797,15,15,18,45,0.2,15,15
10798,17,17,20,51,d/0,17,17
10799,8,8,11,24,0.5,8,8
10800,6,6,9,18,0.25,6,6
10801,14,14,17,42,d/0,14,8
10802,12,12,15,36,1.0,12,12
10803,18,18,21,54,d/0,18,18
10804,16,16,19,48,d/0,16,16
10805,15,15,18,45,d/0,15,15
10806,13,13,16,39,0.3333333333,13,13
10807,15,15,18,45,d/0,15,15
10808,15,15,18,45,0.2,15,15
10809,7,7,10,21,0.3333333333,7,7
10810,18,18,21,54,0.1111111111,18,9
10811,15,15,18,45,0.0714285714,15,15
