,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
763,,,,,,,
764,,,,,,,
765,,,,,,,
766,,,,,,,
767,,,,,d/0,,
768,,,,,,,
769,,,,,,,
770,,,,,,,
771,,,,,,,
772,,,,,,,
773,,,,,d/0,,
774,,,,,,,
775,,,,,,,0.9327481967254363
776,,,,,,,
777,,,,,,,
778,,,,,,,
779,,,,,,,
780,,,,,,,
781,,,,,d/0,,
782,,,,,,,
783,,,,,,,
784,,,,,d/0,,
785,,,,,,,
786,,,,,,,
787,,,,,,,
788,,,,,,,
789,,,,,,,
790,,,,,d/0,,
791,,,,,,,
792,,,,,,,
793,,,,,,,
794,,,,,,,
795,,,,,d/0,,
796,,,,,,,
797,1.3535252706084164,1.3535252706084164,1.3639506492386841,1.3535252706084164,1.3399893508516008,1.4805157682514472,1.060944240790747
798,,,,,d/0,,
799,,,,,,,
800,,,,,,,
801,,,,,,,
802,,,,,,,
803,,,,,,,
804,,,,,,,
805,,,,,d/0,d/0,
806,,,,,d/0,,
807,,,,,,,
808,,,,,,,
809,,,,,,,
810,,,,,,,1.053684964233786
811,d/0,d/0,,d/0,,,
812,,,,,,d/0,
813,,,,,d/0,,
814,,,,,,,
815,,,,,,,
816,,,,,d/0,,
817,,,,,,,
818,,,,,,,
819,,,,,d/0,,
820,,,,,,,
821,,,,,d/0,,
822,,,,,,,
823,,,,,,,
824,,,,,,,
825,,,,,,,
826,d/0,d/0,,d/0,,,
827,,,,,d/0,,
828,,,,,,,
829,,,1.4513005462487072,,,,
830,,,,,d/0,,
831,,,,,,,
832,,,,,,,
833,,,,,,,
834,,,,,d/0,,
835,,,,,,,
836,,,,,,,
837,,,,,,,
838,,,,,,,
839,,,,,,,
840,1.6385867948508246,1.6385867948508246,1.7081568381167367,1.6385867948508246,1.4888239121765614,1.7562718331340839,1.4350022003093552
841,,,,,,,
842,,,,,,,d/0
843,,,,,,,
844,,,,,,,
845,,,,,d/0,,
846,,,,,,,1.3303428098395298
847,,,,,,,
848,,,,,,,
849,,,,,,,
850,,,,,,,
851,1.0594782926538544,1.0594782926538544,1.0364096074001297,1.0594782926538544,1.0599864113165354,,0.6791932659915256
852,,,,,,,
853,,,,,,,
854,,,,,,,
855,,,,,,,
856,,,,,,,
857,,,,,,,
858,,,,,,,
859,,,,,,,
860,,,,,,,
861,,,,,d/0,,
862,,,,,,,
863,,,,,d/0,,
864,,,,,,,
865,,,,,,,
866,,,,,,,
867,,,,,d/0,,
868,,,,,,,
869,,,,,,,
870,,,,,,,
871,,,,,,,1.3261058289572614
872,,,,,,,
873,,,,,,,
874,,,,,,,
875,,,,,,,
876,,,,,d/0,,
877,1.0670938948757507,1.0670938948757507,1.046337357519136,1.0670938948757507,1.0711234741727065,,0.6890092384766586
878,,,,,,,
879,,,,,,,
880,,,,,,,
881,,,,,d/0,,
882,,,,,,,
883,,,,,d/0,,-0.0
884,,,,,d/0,,
885,,,,,,,
886,,,,,,,
887,,,,,,,
888,,,,,,,
889,,,,,,,
890,,,,,,,
891,,,,,,,
892,,,,,,,
893,,,,,,,
894,,,,,,,
895,,,,,,,0.6730116670092565
896,,,,,d/0,,0.6931471805599453
897,,,,,,,
898,,,,,,,
899,,,,,,,
900,,,,,,,
901,,,,,,,
902,,,,,d/0,,
903,,,,,,,
904,,,,,,,
905,,,,,,,
906,,,,,,,
907,,,0.6923469670899615,,,,0.6917614988524178
908,,,,,d/0,,
909,,,,,,,
910,,,,,,,
911,1.6826835827217366,1.6826835827217366,1.5609437934605666,1.6826835827217366,1.5173356065748576,,1.5014742603096247
912,,,,,,,
913,,,,,d/0,,
914,,,,,,,
915,,,,,,,
916,,,,,,,
917,,,,,,,
918,,,,,,,
919,,,,,,,
920,d/0,d/0,,d/0,,,
921,,,,,,,
922,,,,,,,
923,,,,,,,
924,,,,,,,
925,,,,,,,0.6365141682948128
926,,,,,,,
927,,,,,,,
928,1.0618234249208807,1.0618234249208804,1.074721225116281,1.0618234249208807,1.0667518538670648,1.248571131319735,0.6881388137135884
929,0.5566469035821068,0.5566469035821068,0.8655013604939207,0.5566469035821068,0.7854035841537584,0.8872422356445004,0.362210557135449
930,,,,,,,
931,,,,,,,
932,,,,,,,1.0907475884246576
933,1.595715651370411,1.595715651370411,1.5998040450490127,1.595715651370411,1.5953315247289162,1.695025641821816,1.3784640166106663
934,,,,,,,
935,,,,,,,
936,,,,,,,
937,,,,,,,1.1793965532153299
938,0.9570632612079089,0.9570632612079089,1.0116189208867028,0.9570632612079089,0.8592516827707453,1.151667979885236,0.47413931305783735
939,,,,,,,
940,,,,,,,
941,,,,,,,
942,,,,,,,
943,,,,,,,
944,,,,,,,
945,,,,,,,
946,,,,,,,
947,,,,,d/0,,
948,,,,,d/0,,
949,,,,,d/0,,
950,0.9768945101654615,0.9768945101654615,,0.9768945101654615,d/0,,0.6931471805599453
951,,,,,,,
952,,,,,,,
953,,,,,d/0,,
954,,,,,,,
955,,,,,,,
956,,,,,d/0,,
957,,,,,,,
958,,,,,,,
959,,,,,,,
960,,,,,,,0.6917614988524178
961,,,,,,,
962,,,,,,,
963,,,,,,,
964,,,,,,,
965,,,,,,,
966,,,,,,,0.6862107122427636
967,,,,,d/0,,
968,,,,,,,
969,,,,,,,
970,,,,,d/0,,
971,,,,,,,
972,,,,,,,
973,,,,,,,
974,,,,,,,
975,,,0.6554817739013927,,,,
976,,,,,,,
977,,,1.5827397258286922,,d/0,,
978,,,,,d/0,,
979,,,,,,,
980,,,,,,,
981,,,,,,,
982,,,,,,,
983,,,,,,,
984,,,,,,,
985,,,,,,,
986,,,,,,,
987,,,,,,,
