,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
19515,9,9,9,9,9,10,8
19516,6,6,6,6,6,7,5
19517,8,8,8,8,8,9,7
19518,5,5,5,5,5,6,4
19519,12,12,12,12,12,13,11
19520,12,12,12,12,d/0,13,11
19521,12,12,13,12,d/0,13,11
19522,10,10,11,10,d/0,11,9
19523,7,7,7,7,7,8,6
19524,5,5,5,5,5,6,4
19525,3,3,4,3,d/0,4,2
19526,11,11,11,11,11,12,10
19527,6,6,6,6,6,7,5
19528,9,9,8,9,9,10,8
19529,10,10,10,10,10,11,9
19530,8,8,8,8,8,9,7
19531,10,10,10,10,10,11,9
19532,4,4,4,4,4,5,3
19533,8,8,8,8,8,9,7
19534,5,5,5,5,5,6,4
19535,14,14,14,14,14,15,13
19536,9,9,9,9,9,10,8
19537,3,3,3,3,3,4,2
19538,11,11,11,11,11,12,10
19539,3,3,3,3,3,4,2
19540,5,5,5,5,5,6,4
19541,6,6,6,6,6,7,5
19542,10,10,10,10,10,11,9
19543,6,6,6,6,6,7,5
19544,10,10,10,10,10,11,9
19545,4,4,4,4,4,5,3
19546,5,5,6,5,d/0,6,4
19547,9,9,11,9,d/0,10,9
19548,2,2,3,2,d/0,3,1
19549,13,13,13,13,13,14,12
19550,9,9,8,9,9,10,8
19551,7,7,7,7,7,8,6
19552,5,5,5,5,5,6,4
19553,8,8,8,8,8,9,7
19554,12,12,12,12,12,13,11
19555,8,8,8,8,8,9,7
19556,9,9,10,9,d/0,10,8
19557,13,13,13,13,13,14,12
19558,14,14,14,14,14,15,13
19559,3,3,3,3,3,4,2
19560,6,6,7,6,d/0,7,5
19561,13,13,14,13,d/0,14,12
19562,3,3,3,3,3,4,2
19563,5,5,5,5,5,6,4
19564,7,7,6,7,7,8,6
19565,8,8,8,8,8,9,7
19566,9,9,9,9,9,10,8
19567,14,14,13,14,14,15,13
19568,11,11,10,11,11,12,10
19569,8,8,8,8,8,9,7
19570,10,10,11,10,d/0,11,9
19571,10,10,10,10,10,11,9
19572,9,9,9,9,9,10,8
19573,10,10,10,10,10,11,9
19574,14,14,13,14,14,15,13
19575,14,14,14,14,14,15,13
19576,10,10,10,10,10,11,9
19577,13,13,12,13,13,14,12
19578,12,12,12,12,12,13,11
19579,12,12,12,12,12,13,11
19580,12,12,11,12,12,13,11
19581,4,4,4,4,4,5,3
19582,9,9,9,9,9,10,8
19583,14,14,14,14,14,15,13
19584,13,13,12,13,13,14,12
19585,10,10,11,10,d/0,11,9
19586,6,6,5,6,6,7,5
19587,12,12,12,12,12,13,11
19588,8,8,7,8,8,9,7
19589,9,9,8,9,d/0,10,8
19590,9,9,9,9,9,10,8
19591,9,9,9,9,d/0,10,8
19592,8,8,8,8,8,9,7
19593,4,4,4,4,4,5,3
19594,9,9,9,9,9,10,8
19595,8,8,8,8,8,9,7
19596,13,13,13,13,13,14,12
19597,9,9,9,9,9,10,8
19598,12,12,12,12,d/0,13,11
19599,5,5,5,5,5,6,4
19600,5,5,5,5,5,6,4
19601,6,6,7,6,d/0,7,6
19602,12,12,12,12,12,13,11
19603,8,8,8,8,8,9,7
19604,12,12,12,12,12,13,11
19605,9,9,9,9,9,10,8
19606,4,4,4,4,4,5,3
19607,8,8,7,8,8,9,7
19608,13,13,12,13,13,14,12
19609,3,3,3,3,3,4,2
19610,9,9,10,9,d/0,10,8
19611,9,9,9,9,9,10,8
19612,7,7,6,7,7,8,6
19613,8,8,8,8,8,9,7
19614,12,12,10,12,12,13,11
19615,12,12,11,12,12,13,11
19616,12,12,13,12,d/0,13,11
19617,5,5,4,5,5,6,4
19618,4,4,4,4,4,5,3
19619,12,12,11,12,12,13,11
19620,12,12,13,12,d/0,13,11
19621,6,6,5,6,6,7,5
19622,8,8,8,8,8,9,7
19623,10,10,10,10,d/0,11,9
19624,3,3,3,3,3,4,2
19625,10,10,10,10,10,11,9
19626,7,7,8,7,d/0,8,6
19627,10,10,9,10,10,11,9
19628,5,5,5,5,5,6,4
19629,6,6,5,6,6,7,5
19630,9,9,9,9,9,10,8
19631,10,10,10,10,10,11,9
19632,5,5,5,5,5,6,4
19633,9,9,9,9,9,10,8
19634,6,6,6,6,6,7,5
19635,6,6,6,6,6,7,5
19636,8,8,8,8,8,9,7
19637,6,6,8,6,d/0,7,5
19638,5,5,5,5,5,6,4
19639,13,13,13,13,13,14,12
19640,6,6,6,6,6,7,5
19641,3,3,2,3,3,4,2
19642,11,11,12,11,d/0,12,10
19643,3,3,3,3,3,4,2
19644,13,13,13,13,13,14,12
19645,8,8,8,8,8,9,7
19646,14,14,13,14,14,15,13
19647,5,5,5,5,5,6,4
19648,13,13,13,13,13,14,12
19649,13,13,14,13,d/0,14,12
19650,6,6,6,6,6,7,5
19651,10,10,10,10,10,11,9
19652,9,9,9,9,9,10,8
19653,12,12,12,12,d/0,13,11
19654,9,9,8,9,9,10,8
19655,4,4,3,4,4,5,3
19656,4,4,4,4,4,5,3
19657,6,6,6,6,6,7,5
19658,3,3,3,3,3,4,2
19659,12,12,12,12,d/0,13,11
19660,13,13,13,13,13,14,12
19661,12,12,12,12,12,13,11
19662,6,6,6,6,6,7,5
19663,7,7,7,7,7,8,6
19664,3,3,3,3,3,4,2
19665,3,3,3,3,3,4,2
19666,5,5,5,5,5,6,4
19667,13,13,13,13,13,14,12
19668,7,7,7,7,7,8,6
19669,13,13,11,13,13,14,12
19670,11,11,12,11,d/0,12,10
19671,8,8,8,8,8,9,7
19672,14,14,14,14,14,15,13
19673,5,5,5,5,5,6,4
19674,9,9,10,9,d/0,10,8
19675,12,12,13,12,d/0,13,11
19676,8,8,8,8,8,9,7
19677,10,10,10,10,10,11,9
19678,7,7,7,7,7,8,6
19679,4,4,4,4,4,5,3
19680,5,5,6,5,d/0,6,5
19681,6,6,6,6,6,7,5
19682,9,9,8,9,9,10,8
19683,4,4,4,4,4,5,3
19684,12,12,11,12,12,13,11
19685,12,12,11,12,12,13,11
19686,11,11,10,11,11,12,10
19687,12,12,12,12,12,13,11
19688,3,3,3,3,3,4,2
19689,5,5,5,5,5,6,4
19690,7,7,8,7,d/0,8,6
19691,10,10,10,10,10,11,9
19692,9,9,9,9,9,10,8
19693,11,11,11,11,11,12,10
19694,9,9,8,9,9,10,8
19695,7,7,7,7,7,8,6
19696,3,3,3,3,3,4,2
19697,13,13,13,13,13,14,12
19698,12,12,13,12,d/0,13,11
19699,13,13,12,13,13,14,12
19700,12,12,12,12,12,13,11
19701,6,6,6,6,6,7,5
19702,10,10,10,10,10,11,9
19703,6,6,6,6,6,7,5
19704,9,9,8,9,9,10,8
19705,7,7,7,7,7,8,6
19706,3,3,3,3,3,4,2
19707,5,5,5,5,5,6,4
19708,8,8,8,8,8,9,7
19709,11,11,11,11,11,12,10
19710,6,6,6,6,6,7,5
19711,3,3,3,3,3,4,2
19712,7,7,7,7,7,8,6
19713,11,11,11,11,11,12,10
19714,10,10,10,10,10,11,9
19715,13,13,14,13,d/0,14,12
19716,13,13,13,13,13,14,12
19717,3,3,3,3,3,4,2
19718,9,9,8,9,9,10,8
19719,7,7,6,7,7,8,6
19720,14,14,14,14,14,15,13
19721,4,4,4,4,4,5,3
19722,4,4,3,4,4,5,3
19723,8,8,8,8,8,9,7
19724,13,13,13,13,13,14,12
19725,3,3,4,3,d/0,4,2
19726,7,7,7,7,7,8,6
19727,13,13,13,13,d/0,14,12
19728,5,5,5,5,5,6,4
19729,5,5,5,5,5,6,4
19730,9,9,9,9,9,10,8
19731,3,3,3,3,3,4,2
19732,11,11,10,11,11,12,10
19733,9,9,8,9,9,10,8
19734,9,9,8,9,9,10,8
19735,14,14,14,14,14,15,13
19736,14,14,14,14,14,15,13
19737,14,14,13,14,14,15,13
19738,11,11,11,11,11,12,10
19739,12,12,13,12,d/0,13,11
19740,13,13,13,13,13,14,12
19741,9,9,10,9,d/0,10,8
19742,7,7,9,7,d/0,8,7
19743,13,13,12,13,13,14,12
19744,10,10,10,10,10,11,9
19745,11,11,11,11,11,12,10
19746,8,8,8,8,8,9,7
19747,14,14,14,14,14,15,13
19748,3,3,3,3,3,4,2
19749,9,9,9,9,9,10,8
19750,9,9,9,9,9,10,8
19751,13,13,13,13,13,14,12
19752,5,5,5,5,5,6,4
19753,12,12,13,12,d/0,13,11
19754,4,4,4,4,4,5,3
19755,7,7,7,7,7,8,6
19756,9,9,9,9,9,10,8
19757,11,11,10,11,11,12,10
19758,9,9,9,9,9,10,8
19759,3,3,3,3,3,4,2
19760,10,10,10,10,10,11,9
19761,7,7,7,7,7,8,6
19762,7,7,7,7,7,8,6
19763,3,3,3,3,3,4,2
19764,4,4,4,4,4,5,3
19765,12,12,13,12,d/0,13,11
19766,10,10,9,10,10,11,9
19767,3,3,3,3,3,4,2
19768,5,5,5,5,5,6,4
19769,14,14,14,14,14,15,13
19770,4,4,4,4,4,5,3
19771,3,3,3,3,3,4,2
19772,8,8,8,8,8,9,7
19773,11,11,12,11,d/0,12,10
19774,8,8,7,8,8,9,7
19775,12,12,12,12,12,13,11
19776,12,12,12,12,12,13,11
19777,6,6,6,6,d/0,7,5
19778,6,6,6,6,6,7,5
19779,8,8,8,8,8,9,7
19780,14,14,14,14,14,15,13
19781,11,11,11,11,11,12,10
19782,7,7,7,7,7,8,6
19783,6,6,6,6,6,7,5
19784,10,10,10,10,10,11,9
19785,6,6,6,6,6,7,5
19786,4,4,4,4,4,5,3
19787,4,4,4,4,4,5,3
19788,10,10,10,10,10,11,9
19789,7,7,6,7,7,8,6
19790,7,7,7,7,7,8,6
19791,4,4,4,4,4,5,3
19792,12,12,12,12,12,13,11
19793,4,4,4,4,4,5,3
19794,8,8,9,8,d/0,9,7
19795,5,5,4,5,5,6,4
19796,5,5,6,5,d/0,6,4
19797,12,12,12,12,12,13,11
19798,9,9,10,9,d/0,10,8
19799,11,11,11,11,11,12,10
19800,11,11,11,11,11,12,10
19801,13,13,12,13,13,14,12
19802,13,13,12,13,13,14,12
19803,2,2,3,2,d/0,3,1
19804,3,3,3,3,3,4,2
19805,12,12,12,12,12,13,11
19806,7,7,7,7,7,8,6
19807,4,4,4,4,4,5,3
19808,13,13,14,13,d/0,14,12
19809,11,11,11,11,11,12,10
19810,8,8,8,8,8,9,7
19811,5,5,4,5,5,6,4
19812,3,3,3,3,3,4,2
19813,12,12,12,12,12,13,11
19814,5,5,5,5,5,6,4
19815,10,10,9,10,10,11,9
19816,14,14,14,14,14,15,13
19817,12,12,12,12,d/0,13,11
19818,5,5,6,5,d/0,6,4
19819,6,6,6,6,6,7,5
19820,3,3,3,3,3,4,2
19821,7,7,7,7,7,8,6
19822,10,10,10,10,10,11,9
19823,10,10,11,10,d/0,11,9
19824,7,7,7,7,7,8,6
19825,6,6,6,6,6,7,5
19826,7,7,7,7,7,8,6
19827,5,5,5,5,5,6,4
19828,7,7,7,7,7,8,6
19829,10,10,10,10,d/0,11,9
19830,3,3,3,3,3,4,2
19831,11,11,10,11,11,12,10
19832,10,10,10,10,10,11,9
19833,13,13,13,13,13,14,12
19834,14,14,14,14,14,15,13
19835,4,4,4,4,4,5,3
19836,13,13,12,13,13,14,12
19837,6,6,7,6,d/0,7,5
19838,9,9,9,9,9,10,8
19839,3,3,3,3,3,4,2
19840,11,11,10,11,11,12,10
19841,7,7,7,7,7,8,6
19842,9,9,9,9,9,10,8
19843,4,4,4,4,4,5,3
19844,5,5,5,5,5,6,4
19845,5,5,6,5,d/0,6,5
19846,9,9,9,9,9,10,8
19847,9,9,10,9,d/0,10,8
19848,10,10,10,10,10,11,9
19849,7,7,7,7,7,8,6
19850,4,4,4,4,4,5,3
19851,8,8,8,8,8,9,7
19852,3,3,3,3,3,4,2
19853,12,12,11,12,12,13,11
19854,13,13,10,13,13,14,12
19855,6,6,6,6,6,7,5
19856,12,12,11,12,12,13,11
19857,11,11,11,11,11,12,10
19858,3,3,3,3,3,4,2
19859,5,5,5,5,5,6,4
19860,3,3,3,3,3,4,2
19861,4,4,4,4,4,5,3
19862,5,5,5,5,5,6,4
19863,7,7,6,7,7,8,6
19864,10,10,10,10,10,11,9
19865,12,12,13,12,d/0,13,11
19866,14,14,14,14,14,15,13
19867,13,13,13,13,13,14,12
19868,4,4,4,4,4,5,3
19869,11,11,12,11,d/0,12,10
19870,8,8,8,8,8,9,7
19871,6,6,6,6,6,7,5
19872,12,12,12,12,d/0,13,11
19873,6,6,6,6,6,7,5
19874,7,7,8,7,d/0,8,6
19875,11,11,11,11,11,12,10
19876,13,13,14,13,d/0,14,12
19877,14,14,14,14,14,15,13
19878,7,7,6,7,7,8,6
19879,5,5,5,5,5,6,4
19880,10,10,10,10,10,11,9
19881,14,14,14,14,14,15,13
19882,4,4,4,4,4,5,3
19883,7,7,7,7,7,8,6
19884,9,9,9,9,9,10,8
19885,12,12,12,12,12,13,11
19886,6,6,6,6,6,7,5
19887,6,6,5,6,6,7,5
19888,5,5,5,5,5,6,4
19889,6,6,6,6,6,7,5
19890,14,14,14,14,14,15,13
19891,5,5,5,5,5,6,4
19892,5,5,5,5,5,6,4
19893,4,4,4,4,4,5,3
19894,12,12,12,12,12,13,11
19895,11,11,13,11,d/0,12,10
19896,10,10,9,10,d/0,11,9
19897,10,10,10,10,d/0,11,9
19898,14,14,14,14,14,15,13
19899,12,12,13,12,d/0,13,11
19900,9,9,9,9,9,10,8
19901,11,11,11,11,11,12,10
19902,9,9,10,9,d/0,10,9
19903,4,4,5,4,d/0,5,3
19904,3,3,3,3,3,4,2
19905,5,5,5,5,5,6,4
19906,9,9,9,9,9,10,8
19907,13,13,13,13,d/0,14,12
19908,4,4,4,4,4,5,3
19909,14,14,13,14,14,15,13
19910,3,3,3,3,3,4,2
19911,12,12,12,12,d/0,13,11
19912,9,9,9,9,9,10,8
19913,4,4,5,4,d/0,5,4
19914,9,9,11,9,d/0,10,9
19915,8,8,8,8,8,9,7
19916,6,6,6,6,6,7,5
19917,6,6,6,6,6,7,5
19918,13,13,14,13,d/0,14,12
19919,12,12,11,12,12,13,11
19920,8,8,6,8,8,9,7
19921,4,4,4,4,4,5,3
19922,10,10,10,10,10,11,9
19923,10,10,10,10,10,11,9
19924,12,12,12,12,12,13,11
19925,4,4,4,4,4,5,3
19926,5,5,6,5,d/0,6,4
19927,3,3,3,3,3,4,2
19928,7,7,7,7,7,8,6
19929,6,6,7,6,d/0,7,5
19930,4,4,4,4,4,5,3
19931,7,7,7,7,7,8,6
19932,3,3,3,3,3,4,2
19933,3,3,3,3,3,4,2
19934,8,8,9,8,d/0,9,7
19935,14,14,14,14,14,15,13
19936,8,8,9,8,d/0,9,7
19937,8,8,8,8,8,9,7
19938,3,3,3,3,3,4,2
19939,7,7,7,7,7,8,6
19940,4,4,4,4,4,5,3
19941,10,10,10,10,10,11,9
19942,9,9,9,9,9,10,8
19943,3,3,3,3,3,4,2
19944,8,8,8,8,8,9,7
19945,14,14,14,14,14,15,13
19946,5,5,5,5,5,6,4
19947,14,14,13,14,14,15,13
19948,10,10,9,10,10,11,9
19949,11,11,11,11,11,12,10
19950,10,10,9,10,10,11,9
19951,4,4,4,4,4,5,3
19952,7,7,7,7,7,8,6
19953,11,11,11,11,11,12,10
19954,5,5,5,5,5,6,4
19955,7,7,6,7,7,8,6
19956,3,3,3,3,3,4,2
19957,9,9,9,9,9,10,8
19958,6,6,5,6,6,7,5
19959,3,3,3,3,3,4,2
19960,3,3,3,3,3,4,2
19961,9,9,8,9,9,10,8
19962,10,10,10,10,10,11,9
19963,8,8,10,8,d/0,9,7
19964,5,5,5,5,5,6,4
19965,12,12,13,12,d/0,13,11
19966,3,3,3,3,3,4,2
19967,13,13,13,13,13,14,12
19968,10,10,12,10,d/0,11,9
19969,13,13,14,13,d/0,14,12
19970,7,7,7,7,7,8,6
19971,9,9,9,9,9,10,8
19972,13,13,13,13,13,14,12
19973,8,8,8,8,8,9,7
19974,3,3,3,3,3,4,2
19975,5,5,5,5,5,6,4
19976,12,12,13,12,d/0,13,12
19977,5,5,4,5,5,6,4
19978,13,13,13,13,13,14,12
19979,14,14,14,14,14,15,13
19980,7,7,7,7,7,8,6
19981,12,12,11,12,12,13,11
19982,10,10,13,10,d/0,11,9
19983,14,14,14,14,14,15,13
19984,11,11,9,11,11,12,10
19985,13,13,13,13,d/0,14,12
19986,4,4,4,4,4,5,3
19987,5,5,5,5,5,6,4
19988,9,9,8,9,9,10,8
19989,9,9,9,9,9,10,8
19990,7,7,8,7,d/0,8,6
19991,6,6,6,6,6,7,5
19992,7,7,8,7,d/0,8,6
19993,8,8,8,8,8,9,7
19994,11,11,10,11,11,12,10
19995,6,6,6,6,6,7,5
19996,5,5,5,5,5,6,4
19997,9,9,9,9,9,10,8
19998,12,12,13,12,d/0,13,12
19999,5,5,5,5,5,6,4
20000,13,13,13,13,13,14,12
20001,8,8,8,8,8,9,7
20002,9,9,9,9,9,10,8
20003,10,10,10,10,10,11,9
20004,5,5,5,5,5,6,4
20005,4,4,4,4,4,5,3
20006,12,12,10,12,12,13,11
20007,8,8,8,8,8,9,7
20008,8,8,8,8,8,9,7
20009,6,6,5,6,6,7,5
20010,8,8,7,8,8,9,7
20011,10,10,10,10,d/0,11,9
20012,13,13,13,13,13,14,12
20013,12,12,13,12,d/0,13,11
20014,10,10,10,10,10,11,9
20015,6,6,6,6,6,7,5
20016,13,13,12,13,13,14,12
20017,12,12,12,12,12,13,11
20018,12,12,14,12,d/0,13,11
20019,14,14,14,14,14,15,13
20020,12,12,12,12,12,13,11
20021,6,6,6,6,6,7,5
20022,11,11,11,11,11,12,10
20023,12,12,11,12,12,13,11
20024,13,13,13,13,13,14,12
20025,6,6,6,6,6,7,5
20026,13,13,13,13,13,14,12
20027,7,7,7,7,7,8,6
20028,11,11,11,11,11,12,10
20029,12,12,12,12,12,13,11
20030,11,11,11,11,11,12,10
20031,8,8,8,8,8,9,7
20032,9,9,8,9,9,10,8
20033,4,4,4,4,4,5,3
20034,13,13,12,13,13,14,12
20035,14,14,14,14,14,15,13
20036,9,9,9,9,9,10,8
20037,14,14,13,14,14,15,13
20038,7,7,6,7,7,8,6
20039,10,10,10,10,10,11,9
20040,13,13,14,13,d/0,14,12
20041,7,7,7,7,7,8,6
20042,12,12,13,12,d/0,13,11
20043,4,4,4,4,4,5,3
20044,7,7,7,7,7,8,6
20045,13,13,13,13,13,14,12
20046,12,12,14,12,d/0,13,11
20047,4,4,4,4,4,5,3
20048,3,3,3,3,3,4,2
20049,8,8,8,8,8,9,7
20050,14,14,14,14,14,15,13
20051,14,14,14,14,14,15,13
20052,9,9,9,9,9,10,8
20053,2,2,3,2,d/0,3,2
20054,5,5,5,5,5,6,4
20055,10,10,10,10,10,11,9
20056,4,4,4,4,4,5,3
20057,6,6,6,6,6,7,5
20058,8,8,8,8,8,9,7
20059,10,10,10,10,10,11,9
20060,4,4,4,4,4,5,3
20061,5,5,5,5,5,6,4
20062,7,7,6,7,7,8,6
20063,9,9,9,9,9,10,8
20064,5,5,5,5,5,6,4
20065,14,14,14,14,14,15,13
20066,13,13,12,13,13,14,12
20067,4,4,4,4,4,5,3
20068,5,5,5,5,5,6,4
20069,6,6,7,6,d/0,7,5
20070,12,12,12,12,12,13,11
20071,14,14,13,14,14,15,13
20072,13,13,13,13,13,14,12
20073,4,4,4,4,4,5,3
20074,5,5,5,5,5,6,4
20075,12,12,12,12,12,13,11
20076,3,3,3,3,3,4,2
20077,8,8,9,8,d/0,9,7
20078,14,14,14,14,14,15,13
20079,7,7,7,7,7,8,6
20080,6,6,6,6,6,7,5
20081,12,12,12,12,12,13,11
20082,9,9,9,9,9,10,8
20083,6,6,6,6,6,7,5
20084,4,4,4,4,4,5,3
20085,11,11,11,11,d/0,12,10
20086,13,13,12,13,13,14,12
20087,5,5,5,5,5,6,4
20088,13,13,13,13,13,14,12
20089,8,8,9,8,d/0,9,7
20090,6,6,6,6,6,7,5
20091,10,10,10,10,d/0,11,9
20092,11,11,11,11,11,12,10
20093,4,4,5,4,d/0,5,3
20094,10,10,9,10,10,11,9
20095,3,3,3,3,3,4,2
20096,4,4,4,4,4,5,3
20097,5,5,5,5,5,6,4
20098,6,6,6,6,6,7,5
20099,6,6,6,6,6,7,5
20100,12,12,12,12,12,13,11
20101,10,10,9,10,10,11,9
20102,8,8,8,8,8,9,7
20103,10,10,10,10,d/0,11,9
20104,10,10,10,10,d/0,11,9
20105,6,6,6,6,6,7,5
20106,14,14,14,14,14,15,13
20107,3,3,4,3,d/0,4,2
20108,14,14,14,14,14,15,13
20109,5,5,4,5,5,6,4
20110,9,9,8,9,9,10,8
20111,5,5,4,5,5,6,4
20112,10,10,9,10,10,11,9
20113,10,10,10,10,10,11,9
20114,10,10,10,10,10,11,9
20115,8,8,8,8,d/0,9,7
20116,3,3,3,3,3,4,2
20117,6,6,8,6,d/0,7,5
20118,7,7,7,7,7,8,6
20119,9,9,9,9,9,10,8
20120,10,10,11,10,d/0,11,9
20121,9,9,9,9,9,10,8
20122,11,11,12,11,d/0,12,10
20123,12,12,13,12,d/0,13,11
20124,14,14,14,14,14,15,13
20125,4,4,4,4,4,5,3
20126,11,11,11,11,11,12,10
20127,10,10,10,10,10,11,9
20128,3,3,3,3,3,4,2
20129,7,7,7,7,7,8,6
20130,6,6,6,6,6,7,5
20131,9,9,9,9,9,10,8
20132,4,4,4,4,4,5,3
20133,13,13,13,13,13,14,12
20134,3,3,2,3,3,4,2
20135,12,12,12,12,12,13,11
20136,12,12,13,12,d/0,13,11
20137,4,4,3,4,4,5,3
20138,4,4,5,4,d/0,5,3
20139,4,4,4,4,4,5,3
20140,12,12,12,12,12,13,11
20141,13,13,13,13,13,14,12
20142,5,5,5,5,5,6,4
20143,11,11,11,11,11,12,10
20144,8,8,8,8,8,9,7
20145,13,13,13,13,13,14,12
20146,7,7,8,7,d/0,8,6
20147,9,9,9,9,9,10,8
20148,6,6,6,6,6,7,5
20149,10,10,11,10,d/0,11,9
20150,8,8,8,8,8,9,7
20151,11,11,11,11,11,12,10
20152,13,13,12,13,13,14,12
20153,8,8,8,8,8,9,7
20154,8,8,8,8,8,9,7
20155,7,7,6,7,7,8,6
20156,10,10,10,10,10,11,9
20157,12,12,13,12,d/0,13,11
20158,13,13,12,13,d/0,14,13
20159,11,11,11,11,11,12,10
20160,3,3,3,3,3,4,2
20161,4,4,3,4,4,5,3
20162,4,4,4,4,4,5,3
20163,5,5,5,5,5,6,4
20164,7,7,7,7,7,8,6
20165,14,14,13,14,14,15,13
20166,10,10,10,10,10,11,9
20167,6,6,6,6,6,7,5
20168,10,10,10,10,10,11,9
20169,8,8,8,8,8,9,7
20170,6,6,5,6,6,7,5
20171,5,5,5,5,5,6,4
20172,10,10,10,10,10,11,9
20173,3,3,3,3,3,4,2
20174,8,8,9,8,d/0,9,7
20175,8,8,8,8,8,9,7
20176,9,9,10,9,d/0,10,8
20177,7,7,6,7,7,8,6
20178,3,3,3,3,3,4,2
20179,9,9,9,9,9,10,8
20180,3,3,3,3,3,4,2
20181,10,10,9,10,10,11,9
20182,3,3,3,3,3,4,2
20183,8,8,7,8,8,9,7
20184,3,3,3,3,d/0,4,2
20185,10,10,9,10,10,11,9
20186,11,11,12,11,d/0,12,11
20187,9,9,10,9,d/0,10,8
20188,11,11,11,11,11,12,10
20189,4,4,4,4,4,5,3
20190,4,4,4,4,4,5,3
20191,11,11,11,11,d/0,12,11
20192,10,10,9,10,d/0,11,10
20193,13,13,12,13,13,14,12
20194,13,13,14,13,d/0,14,12
20195,5,5,5,5,5,6,4
20196,11,11,11,11,11,12,10
20197,6,6,6,6,6,7,5
20198,4,4,4,4,4,5,3
20199,4,4,4,4,4,5,3
20200,13,13,12,13,13,14,12
20201,12,12,12,12,12,13,11
20202,4,4,5,4,d/0,5,3
20203,3,3,3,3,3,4,2
20204,7,7,7,7,7,8,6
20205,10,10,10,10,10,11,9
20206,3,3,4,3,d/0,4,2
20207,14,14,14,14,14,15,13
20208,13,13,13,13,13,14,12
20209,5,5,5,5,5,6,4
20210,8,8,8,8,8,9,7
20211,7,7,7,7,7,8,6
20212,6,6,5,6,6,7,5
20213,13,13,13,13,d/0,14,13
20214,5,5,5,5,5,6,4
20215,4,4,4,4,4,5,3
20216,5,5,6,5,d/0,6,5
20217,8,8,8,8,8,9,7
20218,8,8,7,8,8,9,7
20219,5,5,4,5,5,6,4
20220,14,14,14,14,14,15,13
20221,10,10,9,10,10,11,9
20222,14,14,14,14,14,15,13
20223,13,13,14,13,d/0,14,12
20224,7,7,7,7,7,8,6
20225,6,6,6,6,6,7,5
20226,10,10,10,10,10,11,9
20227,14,14,13,14,14,15,13
20228,5,5,5,5,5,6,4
20229,14,14,14,14,14,15,13
20230,6,6,6,6,6,7,5
20231,10,10,10,10,10,11,9
20232,12,12,12,12,12,13,11
20233,7,7,7,7,7,8,6
20234,9,9,9,9,9,10,8
20235,9,9,11,9,d/0,10,8
20236,13,13,13,13,13,14,12
20237,10,10,9,10,10,11,9
20238,8,8,8,8,d/0,9,7
20239,12,12,13,12,d/0,13,11
20240,11,11,11,11,11,12,10
20241,8,8,7,8,8,9,7
20242,8,8,9,8,d/0,9,7
20243,5,5,5,5,5,6,4
20244,5,5,6,5,d/0,6,4
20245,3,3,3,3,3,4,2
20246,9,9,10,9,d/0,10,8
20247,6,6,6,6,6,7,5
20248,12,12,12,12,12,13,11
20249,12,12,11,12,12,13,11
20250,5,5,5,5,5,6,4
20251,7,7,7,7,7,8,6
20252,3,3,3,3,3,4,2
20253,6,6,6,6,6,7,5
20254,5,5,5,5,5,6,4
20255,13,13,13,13,13,14,12
20256,7,7,6,7,d/0,8,6
20257,11,11,11,11,11,12,10
20258,13,13,13,13,13,14,12
20259,8,8,8,8,8,9,7
20260,10,10,9,10,10,11,9
20261,13,13,12,13,13,14,12
20262,9,9,10,9,d/0,10,8
20263,14,14,14,14,14,15,13
20264,4,4,4,4,4,5,3
20265,13,13,13,13,13,14,12
20266,11,11,11,11,d/0,12,10
20267,5,5,5,5,5,6,4
20268,14,14,13,14,14,15,13
20269,9,9,10,9,d/0,10,9
20270,9,9,10,9,d/0,10,8
20271,13,13,12,13,13,14,12
20272,9,9,10,9,d/0,10,8
20273,8,8,8,8,8,9,7
20274,10,10,9,10,10,11,9
20275,3,3,3,3,3,4,2
20276,11,11,11,11,11,12,10
20277,10,10,10,10,10,11,9
20278,10,10,10,10,10,11,9
20279,12,12,13,12,d/0,13,11
20280,4,4,4,4,4,5,3
20281,7,7,7,7,7,8,6
20282,9,9,9,9,9,10,8
20283,8,8,8,8,8,9,7
20284,8,8,7,8,8,9,7
20285,5,5,6,5,d/0,6,4
20286,14,14,14,14,14,15,13
20287,8,8,9,8,d/0,9,7
20288,6,6,6,6,6,7,5
20289,12,12,13,12,d/0,13,11
20290,7,7,8,7,d/0,8,7
20291,3,3,3,3,3,4,2
20292,13,13,12,13,13,14,12
20293,8,8,7,8,8,9,7
20294,5,5,4,5,5,6,4
20295,12,12,12,12,d/0,13,11
20296,12,12,12,12,12,13,11
20297,6,6,6,6,6,7,5
20298,10,10,10,10,10,11,9
20299,6,6,6,6,6,7,5
20300,3,3,3,3,3,4,2
20301,13,13,12,13,13,14,12
20302,14,14,14,14,14,15,13
20303,4,4,4,4,4,5,3
20304,13,13,13,13,13,14,12
20305,11,11,11,11,d/0,12,10
20306,7,7,7,7,7,8,6
20307,7,7,7,7,7,8,6
20308,6,6,6,6,6,7,5
20309,7,7,7,7,7,8,6
20310,9,9,9,9,9,10,8
20311,8,8,8,8,8,9,7
20312,9,9,9,9,9,10,8
20313,10,10,11,10,d/0,11,9
20314,13,13,13,13,13,14,12
20315,10,10,10,10,10,11,9
20316,7,7,8,7,d/0,8,6
20317,3,3,3,3,3,4,2
