,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
14524,-7.0,-7.0,-4.0,-21.0,-0.0526315789,-5.0,-5.0
14525,5.0,5.0,8.0,15.0,d/0,4.0,6.0
14526,-10.0,-10.0,-7.0,-30.0,-0.0714285714,-6.0,-10.5
14527,-2.0,-2.0,1.0,-6.0,0.00833333335,3.0,4.0
14528,3.5,3.5,6.5,10.5,0.0801282051,3.0,5.0
14529,-1.0,-1.0,2.0,-3.0,-0.0833333333,0.5,-3.5
14530,5.5,5.5,8.5,16.5,0.07670454545,5.0,6.0
14531,-7.0,-7.0,-4.0,-21.0,-0.0875,-6.0,-8.0
14532,12.0,12.0,15.0,36.0,0.0588235294,7.5,14.5
14533,2.0,2.0,5.0,6.0,0.0526315789,2.0,2.0
14534,-3.0,-3.0,0.0,-9.0,-0.1111111111,-3.0,-4.5
14535,-4.5,-4.5,-1.5,-13.5,-0.0634920635,-3.0,-6.0
14536,-10.0,-10.0,-7.0,-30.0,-0.0769230769,-6.0,-6.0
14537,0.0,0.0,3.0,0.0,0.0,3.0,-3.0
14538,-9.0,-9.0,-6.0,-27.0,-0.0527777778,-5.0,-5.0
14539,-2.5,-2.5,0.5,-7.5,-0.003095975249999997,3.0,3.0
14540,-7.0,-7.0,-4.0,-21.0,-0.0625,-5.5,-7.5
14541,-2.0,-2.0,1.0,-6.0,0.0044117646999999975,2.0,-6.0
14542,8.0,8.0,11.0,24.0,0.0909090909,8.0,8.0
14543,1.0,1.0,4.0,3.0,-0.004934210549999998,3.0,-2.0
14544,-2.0,-2.0,1.0,-6.0,-0.0909090909,0.5,-2.0
14545,-7.0,-7.0,-4.0,-21.0,-0.0714285714,-2.5,-8.0
14546,-9.5,-9.5,-6.5,-28.5,-0.0839160839,-8.0,-11.0
14547,0.0,0.0,3.0,0.0,d/0,1.5,0.0
14548,-1.0,-1.0,2.0,-3.0,0.0014619883499999986,3.0,-9.0
14549,-7.0,-7.0,-4.0,-21.0,-0.0666666667,-2.0,0.0
14550,-7.0,-7.0,-4.0,-21.0,-0.05,-5.5,-5.5
