,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
1370,-10,-10,-7,-30,-0.25,-10,-10
1371,-20,-20,-17,-60,-0.1666666667,-20,-20
1372,0,0,3,0,d/0,0,0
1373,-20,-20,-17,-60,-0.5,-20,-20
1374,-11,-11,-8,-33,-0.1,-11,-11
1375,-12,-12,-9,-36,d/0,-12,-12
1376,-19,-19,-16,-57,-1.0,-19,-19
1377,-3,-3,0,-9,-0.3333333333,-3,-3
1378,-20,-20,-17,-60,d/0,-20,-20
1379,-20,-20,-17,-60,-1.0,-20,-20
1380,-20,-20,-17,-60,-0.3333333333,-20,-20
1381,-19,-19,-16,-57,-0.2,-19,-19
1382,-16,-16,-13,-48,-1.0,-16,-16
1383,-20,-20,-17,-60,-0.1666666667,-20,-20
1384,-11,-11,-8,-33,-0.5,-11,-11
1385,-19,-19,-16,-57,-0.3333333333,-19,-19
1386,-14,-14,-11,-42,-1.0,-14,-14
1387,-18,-18,-15,-54,-1.0,-18,-18
1388,-19,-19,-16,-57,-0.5,-19,-19
1389,-20,-20,-17,-60,-0.5,-20,-20
1390,-19,-19,-16,-57,-0.1111111111,-19,-19
1391,-20,-20,-17,-60,-0.5,-20,-20
1392,-20,-20,-17,-60,d/0,-20,-20
1393,-11,-11,-8,-33,-0.25,-11,-11
1394,-17,-17,-14,-51,-1.0,-17,-17
1395,-14,-14,-11,-42,-0.1428571429,-14,-14
1396,-20,-20,-17,-60,-0.5,-20,-20
1397,-18,-18,-15,-54,-0.2,-18,-5
1398,-18,-18,-15,-54,-0.0666666667,-18,-18
1399,-19,-19,-16,-57,-0.5,-19,-19
1400,-16,-16,-13,-48,d/0,-16,-16
1401,-19,-19,-16,-57,-0.3333333333,-19,-19
1402,-19,-19,-16,-57,-1.0,-19,-19
1403,-16,-16,-13,-48,-0.5,-16,-16
1404,-17,-17,-14,-51,d/0,-17,-17
1405,-13,-13,-10,-39,-0.1666666667,-13,-13
1406,-17,-17,-14,-51,-0.2,-17,-17
1407,-17,-17,-14,-51,-0.2,-17,-17
1408,-19,-19,-16,-57,-0.25,-19,-19
1409,-18,-18,-15,-54,-0.5,-18,-18
1410,-19,-19,-16,-57,-0.1666666667,-19,-19
1411,-16,-16,-13,-48,-1.0,-16,-16
1412,-7,-7,-4,-21,-0.2,-7,-7
1413,-16,-16,-13,-48,-1.0,-16,-16
1414,-19,-19,-16,-57,-0.0769230769,-19,-19
1415,-12,-12,-9,-36,-0.0909090909,-12,-12
1416,-15,-15,-12,-45,-0.1666666667,-15,-15
1417,-17,-17,-14,-51,-0.1111111111,-17,-17
1418,-19,-19,-16,-57,-0.1666666667,-19,-19
1419,-19,-19,-16,-57,d/0,-19,-19
1420,-19,-19,-16,-57,-0.2,-19,-19
1421,-15,-15,-12,-45,-0.1428571429,-15,-15
1422,-20,-20,-17,-60,-0.5,-20,-20
1423,-20,-20,-17,-60,-0.5,-20,-20
1424,5,5,8,15,0.0625,3,5
1425,-20,-20,-17,-60,-1.0,-20,-20
1426,-19,-19,-16,-57,-0.1111111111,-19,-19
1427,-2,-2,1,-6,-0.5,-2,-2
1428,-13,-13,-10,-39,-0.1666666667,-13,-13
1429,-19,-19,-16,-57,-0.1111111111,-19,-19
1430,-20,-20,-17,-60,-0.25,-20,-20
1431,-10,-10,-7,-30,-0.5,-10,-10
1432,-18,-18,-15,-54,d/0,-18,-18
1433,-19,-19,-16,-57,-0.5,-19,-19
1434,-15,-15,-12,-45,-0.0769230769,-15,-15
1435,-19,-19,-16,-57,-0.1428571429,-19,-19
1436,-20,-20,-17,-60,-0.0714285714,-20,-20
1437,-18,-18,-15,-54,d/0,-18,-18
1438,-18,-18,-15,-54,d/0,-18,-18
1439,-14,-14,-11,-42,-0.25,-14,-14
1440,3,3,6,9,0.0625,3,12
1441,-19,-19,-16,-57,d/0,-19,-19
1442,-19,-19,-16,-57,-0.3333333333,-19,-19
1443,-20,-20,-17,-60,-0.5,-20,-20
1444,-17,-17,-14,-51,-0.2,-17,-17
1445,-6,-6,-3,-18,-0.3333333333,-6,-6
1446,-19,-19,-16,-57,-1.0,-19,-19
1447,-19,-19,-16,-57,d/0,-19,-19
1448,-20,-20,-17,-60,-0.1,-20,-20
1449,-20,-20,-17,-60,-0.05,-20,1
1450,-12,-12,-9,-36,-0.25,-12,-12
1451,-18,-18,-15,-54,-0.1,-18,-18
1452,-19,-19,-16,-57,-0.1,-19,-19
1453,-20,-20,-17,-60,-0.3333333333,-20,-20
1454,-19,-19,-16,-57,d/0,-19,-19
1455,-18,-18,-15,-54,-0.5,-18,-18
1456,-19,-19,-16,-57,-0.1666666667,-19,-19
1457,-19,-19,-16,-57,-0.25,-19,-19
1458,-16,-16,-13,-48,-0.1428571429,-16,-16
1459,-20,-20,-17,-60,-0.5,-20,-20
1460,-17,-17,-14,-51,-0.0833333333,-17,-17
1461,-5,-5,-2,-15,-0.2,-5,-5
1462,-19,-19,-16,-57,-0.25,-19,-19
1463,-19,-19,-16,-57,d/0,-19,-19
1464,-19,-19,-16,-57,-1.0,-19,-17
1465,-18,-18,-15,-54,-0.5,-18,-17
1466,-17,-17,-14,-51,-0.0909090909,-17,-17
1467,-18,-18,-15,-54,-0.2,-18,-5
1468,-20,-20,-17,-60,-0.3333333333,-20,-20
1469,-17,-17,-14,-51,-0.1666666667,-17,-17
1470,-20,-20,-17,-60,-0.2,-20,-20
1471,-19,-19,-16,-57,-0.125,-19,-14
1472,-17,-17,-14,-51,-0.0666666667,-17,-17
1473,-4,-4,-1,-12,-0.25,-4,-4
1474,1,1,4,3,0.0625,1,1
1475,5,5,8,15,0.0714285714,3,5
1476,-13,-13,-10,-39,d/0,-13,-13
1477,-16,-16,-13,-48,-0.0625,-16,-16
1478,-20,-20,-17,-60,-0.05,-20,-20
1479,-9,-9,-6,-27,-0.1666666667,-9,-6
1480,-8,-8,-5,-24,-0.5,-8,-8
1481,-13,-13,-10,-39,-0.0833333333,-13,-13
1482,-18,-18,-15,-54,-1.0,-18,-18
1483,-19,-19,-16,-57,-0.25,-19,-19
1484,-10,-10,-7,-30,d/0,-10,-10
1485,-20,-20,-17,-60,-0.0909090909,-20,-20
1486,-18,-18,-15,-54,d/0,-18,-18
1487,-19,-19,-16,-57,-0.5,-19,-17
1488,-16,-16,-13,-48,-1.0,-16,-16
1489,-18,-18,-15,-54,d/0,-18,-17
1490,-10,-10,-7,-30,-0.25,-10,-10
1491,-20,-20,-17,-60,d/0,-20,-20
1492,-19,-19,-16,-57,-0.0909090909,-19,-19
1493,-3,-3,0,-9,-0.5,-3,-3
1494,-20,-20,-17,-60,d/0,-20,-20
1495,-20,-20,-17,-60,-0.0714285714,-20,-20
1496,-9,-9,-6,-27,-1.0,-9,-6
1497,-20,-20,-17,-60,-0.1666666667,-20,-20
1498,-19,-19,-16,-57,-0.5,-19,-19
1499,-18,-18,-15,-54,-1.0,-18,-18
1500,-20,-20,-17,-60,d/0,-20,-20
1501,3,3,6,9,0.0555555556,3,3
1502,-17,-17,-14,-51,-0.1111111111,-17,-17
1503,-19,-19,-16,-57,-0.5,-19,-19
1504,-7,-7,-4,-21,-0.1428571429,-7,-7
1505,-13,-13,-10,-39,-1.0,-13,-13
1506,-16,-16,-13,-48,-0.1428571429,-16,-16
1507,-16,-16,-13,-48,-1.0,-16,-16
1508,-17,-17,-14,-51,-0.3333333333,-17,-17
1509,-20,-20,-17,-60,-1.0,-20,-19
1510,-9,-9,-6,-27,-0.25,-9,-9
1511,-17,-17,-14,-51,-0.1,-17,-17
1512,-19,-19,-16,-57,-0.25,-19,-19
1513,-20,-20,-17,-60,-0.25,-20,-20
1514,-20,-20,-17,-60,-0.5,-20,-20
1515,-9,-9,-6,-27,-1.0,-9,-9
1516,-15,-15,-12,-45,-0.5,-15,-15
1517,-17,-17,-14,-51,-0.5,-17,-17
1518,-15,-15,-12,-45,-0.125,-15,-15
1519,-20,-20,-17,-60,-1.0,-20,-20
1520,0,0,3,0,d/0,0,18
1521,-17,-17,-14,-51,-0.5,-17,-17
1522,-19,-19,-16,-57,d/0,-19,-19
1523,1,1,4,3,0.0625,1,1
1524,-6,-6,-3,-18,d/0,-6,-6
1525,-20,-20,-17,-60,-1.0,-20,-20
1526,-20,-20,-17,-60,-0.2,-20,-20
1527,-17,-17,-14,-51,d/0,-17,-17
1528,-18,-18,-15,-54,-0.2,-18,-18
1529,-16,-16,-13,-48,-0.25,-16,-16
1530,-17,-17,-14,-51,-0.3333333333,-17,-17
1531,-19,-19,-16,-57,-0.25,-19,-19
1532,-14,-14,-11,-42,d/0,-14,-13
1533,-15,-15,-12,-45,-0.3333333333,-15,-15
1534,-19,-19,-16,-57,-0.25,-19,-19
1535,-19,-19,-16,-57,-0.2,-19,-19
1536,-17,-17,-14,-51,-1.0,-17,-17
1537,-16,-16,-13,-48,-1.0,-16,-16
1538,-19,-19,-16,-57,-1.0,-19,-19
1539,-15,-15,-12,-45,-0.2,-15,-15
1540,-13,-13,-10,-39,-0.25,-13,-13
1541,-20,-20,-17,-60,-0.3333333333,-20,-20
1542,-9,-9,-6,-27,-0.1111111111,-9,-9
1543,-16,-16,-13,-48,-0.25,-16,-16
1544,-5,-5,-2,-15,-0.25,-5,-5
1545,-16,-16,-13,-48,-0.125,-16,-16
1546,-19,-19,-16,-57,-0.3333333333,-19,-19
1547,-14,-14,-11,-42,-0.25,-14,-14
1548,-20,-20,-17,-60,-0.5,-20,-20
1549,-18,-18,-15,-54,d/0,-18,-18
1550,-18,-18,-15,-54,d/0,-18,-18
1551,0,0,3,0,d/0,0,0
1552,-20,-20,-17,-60,-0.2,-20,-18
1553,-12,-12,-9,-36,-0.2,-12,-12
1554,-18,-18,-15,-54,-0.5,-18,-18
1555,-19,-19,-16,-57,-0.1111111111,-19,-19
1556,-14,-14,-11,-42,-0.1428571429,-14,-12
1557,-12,-12,-9,-36,-0.1111111111,-12,-12
1558,-20,-20,-17,-60,-0.05,-20,-20
1559,-18,-18,-15,-54,-0.1428571429,-18,-18
1560,-18,-18,-15,-54,-0.25,-18,-18
1561,-19,-19,-16,-57,-0.3333333333,-19,-19
1562,-13,-13,-10,-39,d/0,-13,-13
1563,2,2,5,6,0.0555555556,2,9
1564,-11,-11,-8,-33,-0.3333333333,-11,-11
1565,-20,-20,-17,-60,-1.0,-20,-20
1566,-18,-18,-15,-54,d/0,-18,-18
1567,-8,-8,-5,-24,-0.1666666667,-8,-6
1568,-18,-18,-15,-54,-0.5,-18,-18
1569,-16,-16,-13,-48,-0.1,-16,-16
1570,-19,-19,-16,-57,-0.2,-19,-19
1571,-10,-10,-7,-30,-0.125,-10,-8
1572,-8,-8,-5,-24,-0.125,-8,-8
1573,-15,-15,-12,-45,-0.0909090909,-15,-15
1574,-17,-17,-14,-51,d/0,-17,-17
1575,-18,-18,-15,-54,-0.125,-18,-18
1576,-15,-15,-12,-45,-0.5,-15,-15
1577,-17,-17,-14,-51,-0.1428571429,-17,-17
1578,-16,-16,-13,-48,-0.3333333333,-16,-16
1579,-12,-12,-9,-36,-0.3333333333,-12,-12
1580,-20,-20,-17,-60,-0.2,-20,-20
1581,-17,-17,-14,-51,-0.1666666667,-17,-6
1582,-4,-4,-1,-12,-0.25,-4,7
1583,-9,-9,-6,-27,-0.1111111111,-9,-9
1584,-18,-18,-15,-54,-1.0,-18,-18
1585,2,2,5,6,0.0625,2,13
1586,-8,-8,-5,-24,-0.2,-8,-8
1587,-19,-19,-16,-57,-0.2,-19,-19
1588,-20,-20,-17,-60,d/0,-20,-19
1589,-19,-19,-16,-57,-0.1,-19,-10
1590,-20,-20,-17,-60,d/0,-20,-20
1591,-16,-16,-13,-48,-0.5,-16,-16
1592,-7,-7,-4,-21,-0.5,-7,-7
1593,-16,-16,-13,-48,-0.3333333333,-16,-16
1594,-16,-16,-13,-48,-0.0625,-16,7
1595,-13,-13,-10,-39,-0.1428571429,-13,-13
1596,-8,-8,-5,-24,-0.2,-8,-8
1597,-17,-17,-14,-51,-0.1666666667,-17,-17
1598,-12,-12,-9,-36,-0.2,-12,-12
1599,-17,-17,-14,-51,-1.0,-17,-17
1600,-19,-19,-16,-57,-0.1666666667,-19,-19
1601,-12,-12,-9,-36,-0.3333333333,-12,-12
1602,-20,-20,-17,-60,-0.5,-20,-20
1603,-12,-12,-9,-36,d/0,-12,-12
1604,-18,-18,-15,-54,-1.0,-18,-18
1605,-15,-15,-12,-45,-1.0,-15,-15
1606,-19,-19,-16,-57,-0.1,-19,-17
1607,-14,-14,-11,-42,-1.0,-14,-14
1608,-20,-20,-17,-60,-0.5,-20,-20
1609,-19,-19,-16,-57,-0.0909090909,-19,-19
1610,-19,-19,-16,-57,d/0,-19,-19
1611,-19,-19,-16,-57,-0.5,-19,-14
1612,-9,-9,-6,-27,-0.5,-9,-9
1613,-17,-17,-14,-51,-0.1428571429,-17,-17
1614,-16,-16,-13,-48,-0.5,-16,-16
1615,-20,-20,-17,-60,-0.1666666667,-20,-14
1616,-19,-19,-16,-57,-0.0526315789,-19,-19
1617,-16,-16,-13,-48,d/0,-16,-16
1618,-18,-18,-15,-54,-0.5,-18,-18
1619,-20,-20,-17,-60,-0.1428571429,-20,-20
1620,-15,-15,-12,-45,d/0,-15,-15
1621,-17,-17,-14,-51,-0.5,-17,-17
1622,-19,-19,-16,-57,-0.1666666667,-19,-19
1623,-18,-18,-15,-54,d/0,-18,-18
1624,-20,-20,-17,-60,-0.05,-20,7
1625,-5,-5,-2,-15,-0.3333333333,-5,-5
1626,-5,-5,-2,-15,-1.0,-5,-5
1627,-18,-18,-15,-54,-0.5,-18,-18
1628,-18,-18,-15,-54,d/0,-18,-18
1629,-18,-18,-15,-54,-0.25,-18,-18
1630,-18,-18,-15,-54,-0.0588235294,-18,-18
1631,-20,-20,-17,-60,-0.25,-20,-20
1632,-15,-15,-12,-45,-0.2,-15,-15
1633,-8,-8,-5,-24,-0.2,-8,-8
1634,-10,-10,-7,-30,-0.5,-10,-10
1635,-16,-16,-13,-48,d/0,-16,0
1636,-18,-18,-15,-54,-1.0,-18,-18
1637,-16,-16,-13,-48,-0.2,-16,-16
1638,-11,-11,-8,-33,-0.1666666667,-11,-11
1639,-11,-11,-8,-33,-0.5,-11,-11
1640,-14,-14,-11,-42,-1.0,-14,-14
1641,-20,-20,-17,-60,-0.1428571429,-20,-20
1642,-11,-11,-8,-33,-0.0909090909,-11,-11
1643,-20,-20,-17,-60,-0.3333333333,-20,-20
1644,-16,-16,-13,-48,-1.0,-16,-16
1645,-19,-19,-16,-57,-0.1428571429,-19,-17
1646,-2,-2,1,-6,-1.0,-2,-1
1647,-19,-19,-16,-57,-0.5,-19,-19
1648,-18,-18,-15,-54,-0.5,-18,-18
1649,-16,-16,-13,-48,-0.5,-16,-16
1650,-15,-15,-12,-45,-1.0,-15,-15
1651,-16,-16,-13,-48,-0.5,-16,-16
1652,-17,-17,-14,-51,-0.1,-17,-17
1653,-15,-15,-12,-45,-0.1,-15,-15
1654,-12,-12,-9,-36,-1.0,-12,-1
1655,-15,-15,-12,-45,-0.3333333333,-15,-15
1656,-14,-14,-11,-42,-0.25,-14,-14
1657,-17,-17,-14,-51,-0.125,-17,-17
1658,-20,-20,-17,-60,-1.0,-20,-20
1659,-12,-12,-9,-36,d/0,-12,-12
1660,-13,-13,-10,-39,d/0,-13,-13
1661,-19,-19,-16,-57,-0.1666666667,-19,-19
1662,-19,-19,-16,-57,-0.1111111111,-19,-9
1663,-19,-19,-16,-57,-0.125,-19,-15
1664,-13,-13,-10,-39,-1.0,-13,-13
1665,-17,-17,-14,-51,-0.0714285714,-17,-17
1666,-18,-18,-15,-54,-0.0769230769,-18,-15
1667,2,2,5,6,0.1111111111,2,2
1668,-15,-15,-12,-45,-0.2,-15,-15
1669,-10,-10,-7,-30,-0.5,-10,-10
1670,-20,-20,-17,-60,-0.05,-20,-20
1671,-20,-20,-17,-60,-0.5,-20,-20
1672,-20,-20,-17,-60,d/0,-20,-20
1673,-20,-20,-17,-60,-1.0,-20,-20
1674,-19,-19,-16,-57,-0.1666666667,-19,-19
1675,-15,-15,-12,-45,d/0,-15,-15
1676,-20,-20,-17,-60,-0.0588235294,-20,-20
1677,-15,-15,-12,-45,-0.0909090909,-15,-15
1678,-19,-19,-16,-57,-0.5,-19,-19
1679,-13,-13,-10,-39,-0.2,-13,-13
1680,-11,-11,-8,-33,-0.1666666667,-11,-11
1681,-5,-5,-2,-15,-0.25,-5,-5
1682,-17,-17,-14,-51,-0.2,-17,-17
1683,-19,-19,-16,-57,-0.1428571429,-19,-19
1684,-19,-19,-16,-57,-0.3333333333,-19,-19
1685,-15,-15,-12,-45,-0.1428571429,-15,-15
1686,-16,-16,-13,-48,-0.5,-16,-16
1687,-17,-17,-14,-51,-0.2,-17,-17
1688,-3,-3,0,-9,d/0,-3,-3
1689,-18,-18,-15,-54,-0.3333333333,-18,-18
1690,-14,-14,-11,-42,d/0,-14,-14
1691,-14,-14,-11,-42,-0.0769230769,-14,-14
1692,-11,-11,-8,-33,-1.0,-11,-11
1693,-20,-20,-17,-60,-0.5,-20,-20
1694,-20,-20,-17,-60,-0.125,-20,-20
1695,-19,-19,-16,-57,d/0,-19,-19
1696,-14,-14,-11,-42,-1.0,-14,-12
1697,0,0,3,0,d/0,0,3
1698,-14,-14,-11,-42,-0.1,-14,-14
1699,-17,-17,-14,-51,-0.3333333333,-17,-17
1700,-18,-18,-15,-54,-0.0666666667,-18,-18
1701,-19,-19,-16,-57,d/0,-19,-19
1702,-16,-16,-13,-48,-1.0,-16,-1
1703,-16,-16,-13,-48,-0.1666666667,-16,-16
1704,-20,-20,-17,-60,-0.1428571429,-20,-7
1705,-10,-10,-7,-30,-0.5,-10,-10
1706,-16,-16,-13,-48,-0.5,-16,-16
1707,-18,-18,-15,-54,-0.0555555556,-18,-18
1708,-20,-20,-17,-60,-0.25,-20,-20
1709,-20,-20,-17,-60,d/0,-20,-20
1710,-19,-19,-16,-57,-0.1666666667,-19,-19
1711,-5,-5,-2,-15,d/0,-5,-5
1712,-20,-20,-17,-60,-0.5,-20,-20
1713,9,9,12,27,0.0526315789,3,9
1714,-17,-17,-14,-51,d/0,-17,-17
1715,-19,-19,-16,-57,-0.25,-19,-19
1716,-17,-17,-14,-51,-0.25,-17,-17
1717,-11,-11,-8,-33,-1.0,-11,-11
1718,-19,-19,-16,-57,-0.5,-19,-19
1719,-17,-17,-14,-51,-0.3333333333,-17,-17
1720,-14,-14,-11,-42,-0.1428571429,-14,-12
1721,-20,-20,-17,-60,-0.5,-20,-20
1722,-15,-15,-12,-45,d/0,-15,-15
1723,-17,-17,-14,-51,-0.1428571429,-17,-11
1724,-7,-7,-4,-21,-0.2,-7,-5
1725,-9,-9,-6,-27,-0.5,-9,-9
1726,-19,-19,-16,-57,d/0,-19,-19
1727,-20,-20,-17,-60,-0.2,-20,-20
1728,-18,-18,-15,-54,-0.25,-18,-15
1729,-15,-15,-12,-45,-0.0666666667,-15,-15
1730,-20,-20,-17,-60,-1.0,-20,-20
1731,-13,-13,-10,-39,-0.1428571429,-13,-13
1732,3,3,6,9,0.0588235294,3,3
1733,-20,-20,-17,-60,-0.1428571429,-20,-20
1734,-18,-18,-15,-54,-1.0,-18,-18
1735,-15,-15,-12,-45,-0.2,-15,-15
1736,-19,-19,-16,-57,-0.5,-19,-19
1737,-20,-20,-17,-60,d/0,-20,-20
1738,-18,-18,-15,-54,-1.0,-18,-18
1739,-14,-14,-11,-42,-0.3333333333,-14,-3
1740,-17,-17,-14,-51,-0.25,-17,-17
1741,-15,-15,-12,-45,d/0,-15,-15
1742,-18,-18,-15,-54,-1.0,-18,-18
1743,-20,-20,-17,-60,-0.125,-20,-20
1744,-18,-18,-15,-54,d/0,-18,-18
1745,-20,-20,-17,-60,-0.25,-20,-20
1746,-18,-18,-15,-54,d/0,-18,-18
1747,-14,-14,-11,-42,-0.0769230769,-14,-14
1748,-20,-20,-17,-60,-1.0,-20,-20
1749,-20,-20,-17,-60,-0.2,-20,-20
1750,-20,-20,-17,-60,d/0,-20,-20
1751,-13,-13,-10,-39,-0.0769230769,-13,-13
1752,-17,-17,-14,-51,-0.0588235294,-17,-17
1753,-19,-19,-16,-57,-0.0555555556,-19,-19
1754,-13,-13,-10,-39,-0.3333333333,-13,-13
1755,-10,-10,-7,-30,-0.5,-10,-2
1756,-20,-20,-17,-60,d/0,-20,-20
1757,-7,-7,-4,-21,-0.5,-7,-2
1758,-9,-9,-6,-27,-0.1111111111,-9,-9
1759,-15,-15,-12,-45,d/0,-15,-15
1760,-12,-12,-9,-36,-0.125,-12,-12
1761,-20,-20,-17,-60,-0.3333333333,-20,-20
1762,-19,-19,-16,-57,-0.5,-19,-19
1763,-17,-17,-14,-51,-0.0714285714,-17,-17
1764,-19,-19,-16,-57,-0.1111111111,-19,-15
1765,-18,-18,-15,-54,-0.2,-18,-18
1766,-19,-19,-16,-57,-0.5,-19,-19
1767,-19,-19,-16,-57,-0.0625,-19,-19
1768,-13,-13,-10,-39,d/0,-13,-13
1769,-20,-20,-17,-60,d/0,-20,-20
1770,-20,-20,-17,-60,-0.1111111111,-20,-20
1771,-20,-20,-17,-60,-0.3333333333,-20,-20
1772,-20,-20,-17,-60,-0.2,-20,-20
1773,-16,-16,-13,-48,-0.3333333333,-16,-16
1774,-19,-19,-16,-57,-0.5,-19,-19
1775,-16,-16,-13,-48,-0.3333333333,-16,-16
1776,-20,-20,-17,-60,-0.1428571429,-20,-20
1777,-15,-15,-12,-45,d/0,-15,-15
1778,-9,-9,-6,-27,-0.1666666667,-9,-9
1779,-15,-15,-12,-45,-0.5,-15,-7
1780,-16,-16,-13,-48,-0.5,-16,-14
1781,-18,-18,-15,-54,-0.1428571429,-18,-18
1782,-20,-20,-17,-60,-0.0625,-20,-20
1783,-18,-18,-15,-54,-0.0555555556,-18,-18
1784,-20,-20,-17,-60,-0.1666666667,-20,-20
1785,-18,-18,-15,-54,-0.0909090909,-18,-18
1786,-16,-16,-13,-48,-0.0625,-16,-16
1787,-18,-18,-15,-54,-0.1,-18,-18
1788,-11,-11,-8,-33,-1.0,-11,-11
1789,-20,-20,-17,-60,-1.0,-20,-20
1790,-20,-20,-17,-60,-1.0,-20,-18
1791,-20,-20,-17,-60,-0.05,-20,-20
1792,-16,-16,-13,-48,d/0,-16,-16
1793,-15,-15,-12,-45,-0.3333333333,-15,-15
1794,-15,-15,-12,-45,-0.5,-15,-15
1795,-19,-19,-16,-57,d/0,-19,-19
1796,-10,-10,-7,-30,-0.1428571429,-10,-10
1797,-20,-20,-17,-60,d/0,-20,-20
1798,-19,-19,-16,-57,-0.1666666667,-19,-19
1799,-19,-19,-16,-57,d/0,-19,-19
1800,-10,-10,-7,-30,-1.0,-10,-10
1801,-17,-17,-14,-51,-0.0909090909,-17,-17
1802,-18,-18,-15,-54,d/0,-18,-18
1803,-15,-15,-12,-45,-0.5,-15,-15
1804,-13,-13,-10,-39,-0.5,-13,-13
1805,-18,-18,-15,-54,-1.0,-18,-18
1806,-8,-8,-5,-24,-0.3333333333,-8,-8
1807,-3,-3,0,-9,-0.3333333333,-3,9
1808,-11,-11,-8,-33,-0.125,-11,-11
1809,-20,-20,-17,-60,-0.1428571429,-20,-20
1810,-18,-18,-15,-54,-0.0833333333,-18,-18
1811,-10,-10,-7,-30,-0.25,-10,-10
1812,-19,-19,-16,-57,-0.0526315789,-19,-19
1813,-17,-17,-14,-51,d/0,-17,-17
1814,-6,-6,-3,-18,-0.1666666667,-6,-6
1815,-11,-11,-8,-33,-0.3333333333,-11,-11
1816,-18,-18,-15,-54,-1.0,-18,-18
1817,-15,-15,-12,-45,-0.5,-15,-14
1818,-6,-6,-3,-18,-0.1666666667,-6,2
1819,-20,-20,-17,-60,-1.0,-20,-20
1820,-19,-19,-16,-57,-0.2,-19,-19
1821,-8,-8,-5,-24,-1.0,-8,-8
1822,-18,-18,-15,-54,d/0,-18,-18
1823,-16,-16,-13,-48,-0.1428571429,-16,-16
1824,0,0,3,0,d/0,0,0
1825,-19,-19,-16,-57,-0.1,-19,-19
1826,-12,-12,-9,-36,-0.2,-12,-12
1827,-12,-12,-9,-36,d/0,-12,-12
1828,-14,-14,-11,-42,-0.2,-14,-14
1829,-19,-19,-16,-57,-0.5,-19,-19
1830,-20,-20,-17,-60,-0.125,-20,-20
1831,-20,-20,-17,-60,-0.3333333333,-20,-20
1832,-20,-20,-17,-60,-1.0,-20,-20
1833,-17,-17,-14,-51,-0.0588235294,-17,-17
1834,-15,-15,-12,-45,-0.0666666667,-15,-15
1835,-20,-20,-17,-60,d/0,-20,-20
1836,-17,-17,-14,-51,-0.3333333333,-17,-17
1837,-20,-20,-17,-60,-1.0,-20,-20
1838,-19,-19,-16,-57,d/0,-19,-19
1839,-19,-19,-16,-57,-0.25,-19,-19
1840,-19,-19,-16,-57,-0.5,-19,-19
1841,-19,-19,-16,-57,-0.25,-19,-19
1842,-20,-20,-17,-60,d/0,-20,-20
1843,-18,-18,-15,-54,-0.25,-18,-18
1844,-17,-17,-14,-51,-0.2,-17,-17
1845,-16,-16,-13,-48,-0.3333333333,-16,-16
1846,-17,-17,-14,-51,-0.25,-17,-17
1847,-8,-8,-5,-24,-0.25,-8,-7
1848,-13,-13,-10,-39,-0.5,-13,-13
1849,-15,-15,-12,-45,-0.1666666667,-15,-15
1850,-15,-15,-12,-45,-0.3333333333,-15,-15
1851,-17,-17,-14,-51,-0.25,-17,-17
1852,-14,-14,-11,-42,-1.0,-14,-14
1853,-16,-16,-13,-48,-0.1428571429,-16,-16
1854,-19,-19,-16,-57,-1.0,-19,-19
1855,-7,-7,-4,-21,-0.3333333333,-7,-6
1856,-18,-18,-15,-54,-0.0714285714,-18,-15
1857,-12,-12,-9,-36,-1.0,-12,-12
1858,11,11,14,33,0.0526315789,3,11
1859,-18,-18,-15,-54,-0.3333333333,-18,-7
1860,-7,-7,-4,-21,-1.0,-7,-7
1861,-17,-17,-14,-51,-0.2,-17,-17
1862,-1,-1,2,-3,-1.0,-1,-1
1863,-12,-12,-9,-36,d/0,-12,-12
1864,-17,-17,-14,-51,-0.3333333333,-17,-3
1865,-17,-17,-14,-51,-0.3333333333,-17,-17
1866,-18,-18,-15,-54,-0.25,-18,-18
1867,-20,-20,-17,-60,-1.0,-20,-20
1868,-16,-16,-13,-48,-0.5,-16,-14
1869,-14,-14,-11,-42,d/0,-14,-14
1870,-19,-19,-16,-57,-0.2,-19,-19
1871,-17,-17,-14,-51,-0.2,-17,-13
1872,-17,-17,-14,-51,-0.0666666667,-17,-17
1873,-10,-10,-7,-30,-0.5,-10,-10
1874,-19,-19,-16,-57,-0.25,-19,-4
1875,-14,-14,-11,-42,-0.5,-14,-14
1876,-20,-20,-17,-60,d/0,-20,-13
1877,-20,-20,-17,-60,-0.5,-20,-20
1878,-20,-20,-17,-60,-0.1428571429,-20,-20
1879,-19,-19,-16,-57,-0.0769230769,-19,-19
1880,-16,-16,-13,-48,d/0,-16,-16
1881,-15,-15,-12,-45,-0.1111111111,-15,-15
1882,-16,-16,-13,-48,d/0,-16,-16
1883,-14,-14,-11,-42,-0.5,-14,-14
1884,-20,-20,-17,-60,d/0,-20,-20
1885,-20,-20,-17,-60,-0.0769230769,-20,-13
1886,-20,-20,-17,-60,-0.0666666667,-20,-20
1887,-18,-18,-15,-54,-0.3333333333,-18,-18
1888,-17,-17,-14,-51,-0.5,-17,-17
1889,-10,-10,-7,-30,-0.1,-10,-10
1890,-20,-20,-17,-60,-0.1428571429,-20,-20
1891,-20,-20,-17,-60,-0.3333333333,-20,-20
1892,-18,-18,-15,-54,-1.0,-18,-18
1893,-14,-14,-11,-42,-0.5,-14,-14
1894,-18,-18,-15,-54,-0.0555555556,-18,-18
