,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
20947,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20948,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20949,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20950,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20951,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20952,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20953,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20954,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20955,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20956,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20957,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20958,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20959,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20960,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20961,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20962,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20963,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20964,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20965,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20966,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20967,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20968,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20969,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20970,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20971,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20972,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20973,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20974,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20975,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20976,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20977,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20978,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20979,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20980,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20981,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20982,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20983,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20984,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20985,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20986,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20987,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20988,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20989,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20990,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20991,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20992,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20993,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20994,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20995,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20996,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20997,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20998,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
20999,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21000,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21001,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21002,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21003,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21004,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21005,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21006,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21007,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21008,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21009,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21010,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21011,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21012,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21013,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21014,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21015,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21016,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21017,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21018,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21019,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21020,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21021,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21022,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21023,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21024,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21025,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21026,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21027,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21028,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21029,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21030,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21031,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21032,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21033,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21034,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21035,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21036,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21037,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21038,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21039,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21040,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21041,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21042,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21043,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21044,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21045,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21046,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21047,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21048,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21049,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21050,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21051,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21052,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21053,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21054,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21055,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21056,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21057,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21058,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21059,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21060,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21061,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21062,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21063,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21064,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21065,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21066,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21067,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21068,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21069,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21070,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21071,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21072,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21073,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21074,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21075,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21076,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21077,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21078,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21079,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21080,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21081,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21082,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21083,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21084,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21085,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21086,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21087,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21088,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21089,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21090,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21091,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21092,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21093,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21094,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21095,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21096,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21097,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21098,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21099,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21100,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21101,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21102,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21103,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21104,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21105,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21106,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21107,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21108,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21109,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21110,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21111,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21112,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21113,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21114,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21115,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21116,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21117,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21118,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21119,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21120,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21121,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21122,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21123,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21124,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21125,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21126,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21127,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21128,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21129,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21130,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21131,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21132,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21133,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21134,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21135,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21136,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21137,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21138,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21139,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21140,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21141,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21142,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21143,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21144,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21145,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21146,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21147,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21148,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21149,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21150,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21151,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21152,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21153,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21154,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21155,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21156,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21157,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21158,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21159,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21160,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21161,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21162,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21163,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21164,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21165,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21166,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21167,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21168,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21169,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21170,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21171,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21172,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21173,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21174,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21175,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21176,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21177,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21178,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21179,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21180,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21181,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21182,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21183,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21184,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21185,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21186,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21187,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21188,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21189,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21190,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21191,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21192,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21193,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21194,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21195,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21196,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21197,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21198,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21199,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21200,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21201,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21202,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21203,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21204,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21205,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21206,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21207,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21208,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21209,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21210,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21211,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21212,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21213,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21214,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21215,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21216,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21217,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21218,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21219,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21220,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21221,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21222,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21223,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21224,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21225,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21226,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21227,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21228,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21229,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21230,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21231,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21232,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21233,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21234,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21235,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21236,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21237,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21238,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21239,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21240,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21241,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21242,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21243,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21244,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21245,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21246,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21247,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21248,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21249,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21250,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21251,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21252,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21253,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21254,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21255,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21256,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21257,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21258,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21259,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21260,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21261,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21262,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21263,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21264,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21265,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21266,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21267,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21268,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21269,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21270,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21271,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21272,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21273,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21274,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21275,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21276,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
21277,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
